iter,epoch,comm_dur_s,bw_gbps,phase
140,7,0.283839,30.2634,contested
141,7,0.284534,30.1895,contested
142,7,0.280588,30.6141,contested
143,7,0.282602,30.3959,contested
144,7,0.283571,30.292,contested
145,7,0.279829,30.6971,contested
146,7,0.283628,30.2859,contested
147,7,0.282568,30.3996,contested
148,7,0.287513,29.8767,contested
149,7,0.282246,30.4342,contested
150,7,0.687869,12.4877,contested
151,7,0.265964,32.2973,contested
152,7,0.269114,31.9193,contested
153,7,0.269552,31.8674,contested
154,7,0.271554,31.6325,contested
155,7,0.272451,31.5284,contested
156,7,0.268349,32.0103,contested
157,7,0.264897,32.4274,contested
158,7,0.269018,31.9307,contested
159,7,0.267904,32.0634,contested
160,8,0.26986,31.8311,contested
161,8,0.269747,31.8444,contested
162,8,0.263516,32.5973,contested
163,8,0.264041,32.5326,contested
164,8,0.262516,32.7216,contested
165,8,0.266906,32.1834,contested
166,8,0.264608,32.4629,contested
167,8,0.26385,32.5561,contested
168,8,0.267632,32.096,contested
169,8,0.268604,31.98,contested
170,8,0.264527,32.4728,contested
171,8,0.267918,32.0619,contested
172,8,0.266002,32.2928,contested
173,8,0.266087,32.2824,contested
174,8,0.265722,32.3268,contested
175,8,0.270988,31.6986,contested
176,8,0.267909,32.0628,contested
177,8,0.272283,31.5479,contested
178,8,0.269872,31.8296,contested
179,8,0.269941,31.8215,contested
180,9,0.26944,31.8807,contested
181,9,0.643659,13.3455,contested
182,9,0.26832,32.0138,contested
183,9,0.267366,32.128,contested
184,9,0.268433,32.0003,contested
185,9,0.266907,32.1832,contested
186,9,0.270108,31.8018,contested
187,9,0.264243,32.5077,contested
188,9,0.265523,32.351,contested
189,9,0.266138,32.2762,contested
190,9,0.265918,32.3029,contested
191,9,0.266942,32.1791,contested
192,9,0.266843,32.191,contested
193,9,0.263203,32.6362,contested
194,9,0.268098,32.0402,contested
195,9,0.266248,32.2629,contested
196,9,0.268334,32.012,contested
197,9,0.267008,32.1711,contested
198,9,0.272552,31.5167,contested
199,9,0.262516,32.7216,contested
200,10,0.267945,32.0585,contested
201,10,0.267072,32.1634,contested
202,10,0.270432,31.7638,contested
203,10,0.267361,32.1286,contested
204,10,0.268106,32.0393,contested
205,10,0.266485,32.2342,contested
206,10,0.266702,32.208,contested
207,10,0.262421,32.7334,contested
208,10,0.269,31.9328,contested
209,10,0.270915,31.7072,contested
210,10,0.265326,32.375,contested
211,10,0.270836,31.7164,contested
212,10,0.64337,13.3515,contested
213,10,0.260575,32.9653,contested
214,10,0.263741,32.5696,contested
215,10,0.265053,32.4083,contested
216,10,0.269409,31.8844,contested
217,10,0.266137,32.2764,contested
218,10,0.266638,32.2158,contested
219,10,0.269829,31.8347,contested
220,11,0.265155,32.3959,contested
221,11,0.27182,31.6016,contested
222,11,0.268395,32.0049,contested
223,11,0.269183,31.9111,contested
224,11,0.269248,31.9034,contested
225,11,0.262709,32.6975,contested
226,11,0.265983,32.2951,contested
227,11,0.265858,32.3102,contested
228,11,0.260143,33.02,contested
229,11,0.268532,31.9885,contested
230,11,0.265695,32.3301,contested
231,11,0.269453,31.8792,contested
232,11,0.270853,31.7144,contested
233,11,0.270115,31.801,contested
234,11,0.266636,32.2159,contested
235,11,0.271914,31.5906,contested
236,11,0.26502,32.4124,contested
237,11,0.276514,31.0651,contested
238,11,0.269332,31.8934,contested
239,11,0.269774,31.8412,contested
240,12,0.265479,32.3563,contested
241,12,0.267896,32.0644,contested
242,12,0.264675,32.4546,contested
243,12,0.656101,13.0924,contested
244,12,0.264702,32.4513,contested
245,12,0.268857,31.9499,contested
246,12,0.273714,31.3828,contested
247,12,0.271168,31.6775,contested
248,12,0.268466,31.9963,contested
249,12,0.268657,31.9737,contested
250,12,0.269117,31.919,contested
251,12,0.27009,31.804,contested
252,12,0.264873,32.4304,contested
253,12,0.266715,32.2064,contested
254,12,0.267601,32.0998,contested
255,12,0.267252,32.1417,contested
256,12,0.268388,32.0057,contested
257,12,0.268201,32.028,contested
258,12,0.273083,31.4554,contested
259,12,0.27031,31.7781,contested
260,13,0.271163,31.6781,contested
261,13,0.27149,31.64,contested
262,13,0.266731,32.2044,contested
263,13,0.272441,31.5295,contested
264,13,0.269889,31.8277,contested
265,13,0.264936,32.4227,contested
266,13,0.266021,32.2904,contested
267,13,0.264442,32.4833,contested
268,13,0.263379,32.6144,contested
269,13,0.269423,31.8828,contested
270,13,0.265995,32.2936,contested
271,13,0.269242,31.9042,contested
272,13,0.264486,32.4779,contested
273,13,0.264945,32.4216,contested
274,13,0.267058,32.1651,contested
275,13,0.266351,32.2504,contested
276,13,0.266351,32.2504,contested
277,13,0.266767,32.2001,contested
278,13,0.267697,32.0883,contested
279,13,0.263728,32.5711,contested
280,14,0.266884,32.186,contested
281,14,0.274119,31.3366,contested
282,14,0.269622,31.8591,contested
283,14,0.269881,31.8286,contested
284,14,0.272982,31.467,contested
285,14,0.268434,32.0002,contested
286,14,0.270226,31.788,contested
287,14,0.271674,31.6186,contested
288,14,0.269184,31.911,contested
289,14,0.271052,31.6911,contested
290,14,0.266203,32.2684,contested
291,14,0.264463,32.4806,contested
292,14,0.270086,31.8044,contested
293,14,0.269379,31.8879,contested
294,14,0.262725,32.6956,contested
295,14,0.262748,32.6927,contested
296,14,0.2654,32.366,contested
297,14,0.266343,32.2514,contested
298,14,0.260267,33.0043,contested
299,14,0.263801,32.5622,contested
