epoch,phase,payload_mb,c_i,sleep_us,avg_comm_s,avg_bw_gbps,pi,priority,dscp,slowdown,t_target_ms
0,phase1,1024,1.2,30000,0.187356,23.6067,-0.25581,3,16,0.7433,4201.087
1,phase1,1024,1.2,30000,0.174402,24.7361,-0.281601,3,16,0.6919,4201.087
2,phase1,1024,1.2,30000,0.183165,23.5809,-0.278579,3,16,0.7267,4201.087
