[JobA-CRUX-MAIN] Loaded T_target=4201.09ms from /tmp/ttarget_v5_jobA.json (preset_target=True)
[MultiComm] Loading library from /home/why/LongLiu_rebuild/multi_comm_slo/build/libmulti_comm.so
[MultiComm] Rank 0: initializing 7 priorities across 1 devices
[MultiComm] Rank 0: waiting for TCP connections on port 29520...
[MultiComm] Rank 0: sent 7 IDs to rank 1
[MultiComm] Rank 0: created communicator for priority P0 (DSCP=40)
[MultiComm] Rank 0: created communicator for priority P1 (DSCP=32)
[MultiComm] Rank 0: created communicator for priority P2 (DSCP=24)
[MultiComm] Rank 0: created communicator for priority P3 (DSCP=16)
[MultiComm] Rank 0: created communicator for priority P4 (DSCP=0)
[MultiComm] Rank 0: created communicator for priority P5 (DSCP=0)
[MultiComm] Rank 0: created communicator for priority P6 (DSCP=8)
[MultiComm] Rank 0: initialization complete, starting at P6 (DSCP=8)
[MultiComm] Initialized: rank=0, world_size=2, master=192.10.10.110:29520, priority=P3
[JobA-CRUX-MAIN] scheduler=CRUX-static, queue=SP, payload=1024MB (fixed), reverse_epoch=7 (c_i swap), num_iters=300
[JobA-CRUX-MAIN] Phase 1 (epoch 0-6): c_i=1.2
[JobA-CRUX-MAIN] Phase 2 (epoch 7-14): c_i=3.0
[JobA-CRUX] Static priority: P3 (DSCP=24) — based on GPU intensity, held fixed
[JobA-CRUX-MAIN] GPU 0: Quadro RTX 4000, free=7.5 GB
[JobA-CRUX-MAIN] Warmup done.
[MultiComm] Rank 0: switching priority P6 -> P3 (DSCP 8 -> 16)
[JobA-CRUX-MAIN] iter   0 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=294.3ms, bw=14.59 Gbps [phase1]
[JobA-CRUX-MAIN] iter   1 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=159.9ms, bw=26.85 Gbps [phase1]
[JobA-CRUX-MAIN] iter   2 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=184.5ms, bw=23.27 Gbps [phase1]
[JobA-CRUX-MAIN] iter   3 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=181.2ms, bw=23.70 Gbps [phase1]
[JobA-CRUX-MAIN] iter   4 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=178.1ms, bw=24.11 Gbps [phase1]
[JobA-CRUX-MAIN] iter   5 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=169.5ms, bw=25.34 Gbps [phase1]
[JobA-CRUX-MAIN] iter   6 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=183.8ms, bw=23.37 Gbps [phase1]
[JobA-CRUX-MAIN] iter   7 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=178.0ms, bw=24.13 Gbps [phase1]
[JobA-CRUX-MAIN] iter   8 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=190.4ms, bw=22.56 Gbps [phase1]
[JobA-CRUX-MAIN] iter   9 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=182.4ms, bw=23.55 Gbps [phase1]
[JobA-CRUX-MAIN] iter  10 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=176.6ms, bw=24.32 Gbps [phase1]
[JobA-CRUX-MAIN] iter  11 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=185.1ms, bw=23.20 Gbps [phase1]
[JobA-CRUX-MAIN] iter  12 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=188.3ms, bw=22.81 Gbps [phase1]
[JobA-CRUX-MAIN] iter  13 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=181.6ms, bw=23.64 Gbps [phase1]
[JobA-CRUX-MAIN] iter  14 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=187.0ms, bw=22.97 Gbps [phase1]
[JobA-CRUX-MAIN] iter  15 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=177.2ms, bw=24.23 Gbps [phase1]
[JobA-CRUX-MAIN] iter  16 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=186.5ms, bw=23.03 Gbps [phase1]
[JobA-CRUX-MAIN] iter  17 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=189.8ms, bw=22.62 Gbps [phase1]
[JobA-CRUX-MAIN] iter  18 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=189.0ms, bw=22.72 Gbps [phase1]
[JobA-CRUX-MAIN] iter  19 (epoch 0): payload=1024MB, c_i=1.2, sleep=30000us, comm=175.2ms, bw=24.51 Gbps [phase1]
[JobA-CRUX-MAIN] iter  20 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=186.8ms, bw=22.99 Gbps [phase1]
[JobA-CRUX-MAIN] iter  21 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=172.9ms, bw=24.84 Gbps [phase1]
[JobA-CRUX-MAIN] iter  22 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=185.1ms, bw=23.21 Gbps [phase1]
[JobA-CRUX-MAIN] iter  23 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=177.5ms, bw=24.20 Gbps [phase1]
[JobA-CRUX-MAIN] iter  24 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=190.4ms, bw=22.55 Gbps [phase1]
[JobA-CRUX-MAIN] iter  25 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=184.8ms, bw=23.24 Gbps [phase1]
[JobA-CRUX-MAIN] iter  26 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=178.3ms, bw=24.08 Gbps [phase1]
[JobA-CRUX-MAIN] iter  27 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=199.7ms, bw=21.51 Gbps [phase1]
[JobA-CRUX-MAIN] iter  28 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=196.7ms, bw=21.83 Gbps [phase1]
[JobA-CRUX-MAIN] iter  29 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=181.4ms, bw=23.68 Gbps [phase1]
[JobA-CRUX-MAIN] iter  30 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=187.8ms, bw=22.87 Gbps [phase1]
[JobA-CRUX-MAIN] iter  31 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=170.5ms, bw=25.18 Gbps [phase1]
[JobA-CRUX-MAIN] iter  32 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=165.4ms, bw=25.97 Gbps [phase1]
[JobA-CRUX-MAIN] iter  33 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=156.4ms, bw=27.46 Gbps [phase1]
[JobA-CRUX-MAIN] iter  34 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=171.7ms, bw=25.01 Gbps [phase1]
[JobA-CRUX-MAIN] iter  35 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=173.8ms, bw=24.71 Gbps [phase1]
[JobA-CRUX-MAIN] iter  36 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=188.9ms, bw=22.74 Gbps [phase1]
[JobA-CRUX-MAIN] iter  37 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=179.1ms, bw=23.98 Gbps [phase1]
[JobA-CRUX-MAIN] iter  38 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=172.7ms, bw=24.87 Gbps [phase1]
[JobA-CRUX-MAIN] iter  39 (epoch 1): payload=1024MB, c_i=1.2, sleep=30000us, comm=178.7ms, bw=24.03 Gbps [phase1]
