[MultiComm] Loading library from /home/why/LongLiu_rebuild/multi_comm_slo/build/libmulti_comm.so
[MultiComm] Rank 0: initializing 7 priorities across 1 devices
[MultiComm] Rank 0: waiting for TCP connections on port 29510...
[MultiComm] Rank 0: sent 7 IDs to rank 1
[MultiComm] Rank 0: created communicator for priority P0 (DSCP=0)
[MultiComm] Rank 0: created communicator for priority P1 (DSCP=8)
[MultiComm] Rank 0: created communicator for priority P2 (DSCP=16)
[MultiComm] Rank 0: created communicator for priority P3 (DSCP=24)
[MultiComm] Rank 0: created communicator for priority P4 (DSCP=32)
[MultiComm] Rank 0: created communicator for priority P5 (DSCP=40)
[MultiComm] Rank 0: created communicator for priority P6 (DSCP=48)
[MultiComm] Rank 0: initialization complete, starting at P6 (DSCP=48)
[MultiComm] Initialized: rank=0, world_size=2, master=192.10.10.110:29510, priority=P3
[Job1-CRUX] MODE=crux, Payload=2048MB, sleep=30000us, SLO c_i=1.2
[Job1-CRUX] Static Priority: P3 (DSCP=24)
[Job1-CRUX] GPU Intensity I_1 = 30ms / ~85ms ≈ 0.35
[Job1-CRUX] NOTE: Both jobs use P4 (same priority) for MultiComm compatibility
[Job1-CRUX] CRUX cannot dynamically prioritize Job1's strict SLO!
[Job1-CRUX] 300 iters, 20/epoch, 15 epochs
[Job1-CRUX] iter 209 (epoch 10, iter 9): comm=415.9ms, bw=20.66 Gbps [contested]
[Job1-CRUX] iter 210 (epoch 10, iter 10): comm=428.4ms, bw=20.05 Gbps [contested]
[Job1-CRUX] iter 211 (epoch 10, iter 11): comm=413.7ms, bw=20.76 Gbps [contested]
[Job1-CRUX] iter 212 (epoch 10, iter 12): comm=440.7ms, bw=19.49 Gbps [contested]
[Job1-CRUX] iter 213 (epoch 10, iter 13): comm=429.1ms, bw=20.02 Gbps [contested]
[Job1-CRUX] iter 214 (epoch 10, iter 14): comm=431.5ms, bw=19.91 Gbps [contested]
[Job1-CRUX] iter 215 (epoch 10, iter 15): comm=430.7ms, bw=19.94 Gbps [contested]
[Job1-CRUX] iter 216 (epoch 10, iter 16): comm=435.7ms, bw=19.72 Gbps [contested]
[Job1-CRUX] iter 217 (epoch 10, iter 17): comm=419.5ms, bw=20.48 Gbps [contested]
[Job1-CRUX] iter 218 (epoch 10, iter 18): comm=426.8ms, bw=20.13 Gbps [contested]
[Job1-CRUX] iter 219 (epoch 10, iter 19): comm=432.4ms, bw=19.87 Gbps [contested]
[Job1-CRUX] iter 220 (epoch 11, iter 0): comm=418.5ms, bw=20.53 Gbps [contested]
[Job1-CRUX] iter 221 (epoch 11, iter 1): comm=422.7ms, bw=20.32 Gbps [contested]
[Job1-CRUX] iter 222 (epoch 11, iter 2): comm=435.3ms, bw=19.73 Gbps [contested]
[Job1-CRUX] iter 223 (epoch 11, iter 3): comm=429.2ms, bw=20.02 Gbps [contested]
[Job1-CRUX] iter 224 (epoch 11, iter 4): comm=435.4ms, bw=19.73 Gbps [contested]
[Job1-CRUX] iter 225 (epoch 11, iter 5): comm=467.2ms, bw=18.39 Gbps [contested]
[Job1-CRUX] iter 226 (epoch 11, iter 6): comm=444.9ms, bw=19.31 Gbps [contested]
[Job1-CRUX] iter 227 (epoch 11, iter 7): comm=441.8ms, bw=19.44 Gbps [contested]
[Job1-CRUX] iter 228 (epoch 11, iter 8): comm=413.7ms, bw=20.77 Gbps [contested]
[Job1-CRUX] iter 229 (epoch 11, iter 9): comm=420.0ms, bw=20.45 Gbps [contested]
[Job1-CRUX] iter 230 (epoch 11, iter 10): comm=455.4ms, bw=18.86 Gbps [contested]
[Job1-CRUX] iter 231 (epoch 11, iter 11): comm=414.9ms, bw=20.71 Gbps [contested]
[Job1-CRUX] iter 232 (epoch 11, iter 12): comm=406.7ms, bw=21.12 Gbps [contested]
[Job1-CRUX] iter 233 (epoch 11, iter 13): comm=432.2ms, bw=19.87 Gbps [contested]
[Job1-CRUX] iter 234 (epoch 11, iter 14): comm=424.0ms, bw=20.26 Gbps [contested]
[Job1-CRUX] iter 235 (epoch 11, iter 15): comm=432.1ms, bw=19.88 Gbps [contested]
[Job1-CRUX] iter 236 (epoch 11, iter 16): comm=420.1ms, bw=20.45 Gbps [contested]
[Job1-CRUX] iter 237 (epoch 11, iter 17): comm=410.3ms, bw=20.94 Gbps [contested]
[Job1-CRUX] iter 238 (epoch 11, iter 18): comm=436.9ms, bw=19.66 Gbps [contested]
[Job1-CRUX] iter 239 (epoch 11, iter 19): comm=453.4ms, bw=18.95 Gbps [contested]
[Job1-CRUX] iter 240 (epoch 12, iter 0): comm=414.0ms, bw=20.75 Gbps [contested]
[Job1-CRUX] iter 241 (epoch 12, iter 1): comm=426.8ms, bw=20.13 Gbps [contested]
[Job1-CRUX] iter 242 (epoch 12, iter 2): comm=419.3ms, bw=20.49 Gbps [contested]
[Job1-CRUX] iter 243 (epoch 12, iter 3): comm=427.7ms, bw=20.08 Gbps [contested]
[Job1-CRUX] iter 244 (epoch 12, iter 4): comm=414.2ms, bw=20.74 Gbps [contested]
[Job1-CRUX] iter 245 (epoch 12, iter 5): comm=435.6ms, bw=19.72 Gbps [contested]
[Job1-CRUX] iter 246 (epoch 12, iter 6): comm=409.4ms, bw=20.98 Gbps [contested]
[Job1-CRUX] iter 247 (epoch 12, iter 7): comm=435.7ms, bw=19.71 Gbps [contested]
[Job1-CRUX] iter 248 (epoch 12, iter 8): comm=431.6ms, bw=19.90 Gbps [contested]
[Job1-CRUX] iter 249 (epoch 12, iter 9): comm=432.8ms, bw=19.85 Gbps [contested]
[Job1-CRUX] iter 250 (epoch 12, iter 10): comm=405.1ms, bw=21.20 Gbps [contested]
[Job1-CRUX] iter 251 (epoch 12, iter 11): comm=411.7ms, bw=20.86 Gbps [contested]
[Job1-CRUX] iter 252 (epoch 12, iter 12): comm=401.2ms, bw=21.41 Gbps [contested]
[Job1-CRUX] iter 253 (epoch 12, iter 13): comm=422.5ms, bw=20.33 Gbps [contested]
[Job1-CRUX] iter 254 (epoch 12, iter 14): comm=454.6ms, bw=18.89 Gbps [contested]
[Job1-CRUX] iter 255 (epoch 12, iter 15): comm=433.0ms, bw=19.84 Gbps [contested]
[Job1-CRUX] iter 256 (epoch 12, iter 16): comm=437.5ms, bw=19.63 Gbps [contested]
[Job1-CRUX] iter 257 (epoch 12, iter 17): comm=461.5ms, bw=18.61 Gbps [contested]
[Job1-CRUX] iter 258 (epoch 12, iter 18): comm=415.3ms, bw=20.68 Gbps [contested]
[Job1-CRUX] iter 259 (epoch 12, iter 19): comm=397.4ms, bw=21.62 Gbps [contested]
[Job1-CRUX] iter 260 (epoch 13, iter 0): comm=418.2ms, bw=20.54 Gbps [contested]
[Job1-CRUX] iter 261 (epoch 13, iter 1): comm=422.7ms, bw=20.32 Gbps [contested]
[Job1-CRUX] iter 262 (epoch 13, iter 2): comm=428.6ms, bw=20.04 Gbps [contested]
[Job1-CRUX] iter 263 (epoch 13, iter 3): comm=436.4ms, bw=19.68 Gbps [contested]
[Job1-CRUX] iter 264 (epoch 13, iter 4): comm=428.3ms, bw=20.06 Gbps [contested]
[Job1-CRUX] iter 265 (epoch 13, iter 5): comm=436.2ms, bw=19.69 Gbps [contested]
[Job1-CRUX] iter 266 (epoch 13, iter 6): comm=429.2ms, bw=20.01 Gbps [contested]
[Job1-CRUX] iter 267 (epoch 13, iter 7): comm=414.9ms, bw=20.71 Gbps [contested]
[Job1-CRUX] iter 268 (epoch 13, iter 8): comm=428.1ms, bw=20.06 Gbps [contested]
[Job1-CRUX] iter 269 (epoch 13, iter 9): comm=428.8ms, bw=20.03 Gbps [contested]
[Job1-CRUX] iter 270 (epoch 13, iter 10): comm=439.8ms, bw=19.53 Gbps [contested]
[Job1-CRUX] iter 271 (epoch 13, iter 11): comm=408.1ms, bw=21.05 Gbps [contested]
[Job1-CRUX] iter 272 (epoch 13, iter 12): comm=419.7ms, bw=20.47 Gbps [contested]
[Job1-CRUX] iter 273 (epoch 13, iter 13): comm=414.6ms, bw=20.72 Gbps [contested]
[Job1-CRUX] iter 274 (epoch 13, iter 14): comm=427.9ms, bw=20.07 Gbps [contested]
[Job1-CRUX] iter 275 (epoch 13, iter 15): comm=419.9ms, bw=20.46 Gbps [contested]
[Job1-CRUX] iter 276 (epoch 13, iter 16): comm=431.0ms, bw=19.93 Gbps [contested]
[Job1-CRUX] iter 277 (epoch 13, iter 17): comm=418.8ms, bw=20.51 Gbps [contested]
[Job1-CRUX] iter 278 (epoch 13, iter 18): comm=432.9ms, bw=19.84 Gbps [contested]
[Job1-CRUX] iter 279 (epoch 13, iter 19): comm=414.7ms, bw=20.72 Gbps [contested]
[Job1-CRUX] iter 280 (epoch 14, iter 0): comm=436.3ms, bw=19.69 Gbps [contested]
[Job1-CRUX] iter 281 (epoch 14, iter 1): comm=427.8ms, bw=20.08 Gbps [contested]
[Job1-CRUX] iter 282 (epoch 14, iter 2): comm=420.2ms, bw=20.44 Gbps [contested]
[Job1-CRUX] iter 283 (epoch 14, iter 3): comm=419.1ms, bw=20.50 Gbps [contested]
[Job1-CRUX] iter 284 (epoch 14, iter 4): comm=438.3ms, bw=19.60 Gbps [contested]
[Job1-CRUX] iter 285 (epoch 14, iter 5): comm=422.9ms, bw=20.31 Gbps [contested]
[Job1-CRUX] iter 286 (epoch 14, iter 6): comm=422.6ms, bw=20.32 Gbps [contested]
[Job1-CRUX] iter 287 (epoch 14, iter 7): comm=414.4ms, bw=20.73 Gbps [contested]
[Job1-CRUX] iter 288 (epoch 14, iter 8): comm=445.2ms, bw=19.29 Gbps [contested]
[Job1-CRUX] iter 289 (epoch 14, iter 9): comm=413.5ms, bw=20.77 Gbps [contested]
[Job1-CRUX] iter 290 (epoch 14, iter 10): comm=438.7ms, bw=19.58 Gbps [contested]
[Job1-CRUX] iter 291 (epoch 14, iter 11): comm=440.3ms, bw=19.51 Gbps [contested]
[Job1-CRUX] iter 292 (epoch 14, iter 12): comm=414.9ms, bw=20.70 Gbps [contested]
[Job1-CRUX] iter 293 (epoch 14, iter 13): comm=423.9ms, bw=20.26 Gbps [contested]
[Job1-CRUX] iter 294 (epoch 14, iter 14): comm=414.9ms, bw=20.70 Gbps [contested]
[Job1-CRUX] iter 295 (epoch 14, iter 15): comm=436.5ms, bw=19.68 Gbps [contested]
[Job1-CRUX] iter 296 (epoch 14, iter 16): comm=435.4ms, bw=19.73 Gbps [contested]
[Job1-CRUX] iter 297 (epoch 14, iter 17): comm=421.0ms, bw=20.41 Gbps [contested]
[Job1-CRUX] iter 298 (epoch 14, iter 18): comm=424.3ms, bw=20.25 Gbps [contested]
[Job1-CRUX] iter 299 (epoch 14, iter 19): comm=439.6ms, bw=19.54 Gbps [contested]
[Job1-CRUX] Results saved to p4_job1_asym_crux_rank0.csv
[Job1-CRUX] Solo (100 iters): avg_comm=431.2ms, avg_bw=19.97 Gbps
[Job1-CRUX] Contested (200 iters): avg_comm=426.2ms, avg_bw=20.17 Gbps, slowdown=0.99x
[Job1-CRUX] Total wall time: 129.0s
[MultiComm] Rank 0: destroyed
