[MultiComm] Loading library from /home/why/LongLiu_rebuild/multi_comm_slo/build/libmulti_comm.so
[MultiComm] Rank 0: initializing 7 priorities across 1 devices
[MultiComm] Rank 0: waiting for TCP connections on port 29511...
[MultiComm] Rank 0: sent 7 IDs to rank 1
[MultiComm] Rank 0: created communicator for priority P0 (DSCP=0)
[MultiComm] Rank 0: created communicator for priority P1 (DSCP=8)
[MultiComm] Rank 0: created communicator for priority P2 (DSCP=16)
[MultiComm] Rank 0: created communicator for priority P3 (DSCP=24)
[MultiComm] Rank 0: created communicator for priority P4 (DSCP=32)
[MultiComm] Rank 0: created communicator for priority P5 (DSCP=40)
[MultiComm] Rank 0: created communicator for priority P6 (DSCP=48)
[MultiComm] Rank 0: initialization complete, starting at P6 (DSCP=48)
[MultiComm] Initialized: rank=0, world_size=2, master=192.10.10.110:29511, priority=P4
[Job2-CRUX] MODE=crux, Payload=2048MB, sleep=80000us, SLO c_i=2.0
[Job2-CRUX] Static Priority: P4 (DSCP=32)
[Job2-CRUX] GPU Intensity I_2 = 80ms / ~85ms ≈ 0.94
[Job2-CRUX] 300 iters, 20/epoch, 15 epochs
[Job2-CRUX] iter 197 (epoch 9, iter 17): comm=617.4ms, bw=13.91 Gbps [contested]
[Job2-CRUX] iter 198 (epoch 9, iter 18): comm=607.3ms, bw=14.14 Gbps [contested]
[Job2-CRUX] iter 199 (epoch 9, iter 19): comm=597.1ms, bw=14.39 Gbps [contested]
[Job2-CRUX] iter 200 (epoch 10, iter 0): comm=617.8ms, bw=13.90 Gbps [contested]
[Job2-CRUX] iter 201 (epoch 10, iter 1): comm=612.5ms, bw=14.02 Gbps [contested]
[Job2-CRUX] iter 202 (epoch 10, iter 2): comm=621.6ms, bw=13.82 Gbps [contested]
[Job2-CRUX] iter 203 (epoch 10, iter 3): comm=598.4ms, bw=14.36 Gbps [contested]
[Job2-CRUX] iter 204 (epoch 10, iter 4): comm=620.2ms, bw=13.85 Gbps [contested]
[Job2-CRUX] iter 205 (epoch 10, iter 5): comm=599.7ms, bw=14.32 Gbps [contested]
[Job2-CRUX] iter 206 (epoch 10, iter 6): comm=277.6ms, bw=30.94 Gbps [contested]
[Job2-CRUX] iter 207 (epoch 10, iter 7): comm=271.4ms, bw=31.66 Gbps [contested]
[Job2-CRUX] iter 208 (epoch 10, iter 8): comm=270.6ms, bw=31.75 Gbps [contested]
[Job2-CRUX] iter 209 (epoch 10, iter 9): comm=274.8ms, bw=31.26 Gbps [contested]
[Job2-CRUX] iter 210 (epoch 10, iter 10): comm=274.6ms, bw=31.28 Gbps [contested]
[Job2-CRUX] iter 211 (epoch 10, iter 11): comm=280.2ms, bw=30.66 Gbps [contested]
[Job2-CRUX] iter 212 (epoch 10, iter 12): comm=287.1ms, bw=29.92 Gbps [contested]
[Job2-CRUX] iter 213 (epoch 10, iter 13): comm=282.5ms, bw=30.41 Gbps [contested]
[Job2-CRUX] iter 214 (epoch 10, iter 14): comm=283.8ms, bw=30.27 Gbps [contested]
[Job2-CRUX] iter 215 (epoch 10, iter 15): comm=281.5ms, bw=30.51 Gbps [contested]
[Job2-CRUX] iter 216 (epoch 10, iter 16): comm=289.3ms, bw=29.69 Gbps [contested]
[Job2-CRUX] iter 217 (epoch 10, iter 17): comm=288.0ms, bw=29.82 Gbps [contested]
[Job2-CRUX] iter 218 (epoch 10, iter 18): comm=283.9ms, bw=30.26 Gbps [contested]
[Job2-CRUX] iter 219 (epoch 10, iter 19): comm=283.6ms, bw=30.28 Gbps [contested]
[Job2-CRUX] iter 220 (epoch 11, iter 0): comm=287.4ms, bw=29.88 Gbps [contested]
[Job2-CRUX] iter 221 (epoch 11, iter 1): comm=282.5ms, bw=30.41 Gbps [contested]
[Job2-CRUX] iter 222 (epoch 11, iter 2): comm=281.0ms, bw=30.57 Gbps [contested]
[Job2-CRUX] iter 223 (epoch 11, iter 3): comm=283.8ms, bw=30.27 Gbps [contested]
[Job2-CRUX] iter 224 (epoch 11, iter 4): comm=291.0ms, bw=29.51 Gbps [contested]
[Job2-CRUX] iter 225 (epoch 11, iter 5): comm=283.2ms, bw=30.33 Gbps [contested]
[Job2-CRUX] iter 226 (epoch 11, iter 6): comm=284.8ms, bw=30.16 Gbps [contested]
[Job2-CRUX] iter 227 (epoch 11, iter 7): comm=286.3ms, bw=30.00 Gbps [contested]
[Job2-CRUX] iter 228 (epoch 11, iter 8): comm=283.4ms, bw=30.31 Gbps [contested]
[Job2-CRUX] iter 229 (epoch 11, iter 9): comm=285.9ms, bw=30.05 Gbps [contested]
[Job2-CRUX] iter 230 (epoch 11, iter 10): comm=286.2ms, bw=30.01 Gbps [contested]
[Job2-CRUX] iter 231 (epoch 11, iter 11): comm=287.7ms, bw=29.86 Gbps [contested]
[Job2-CRUX] iter 232 (epoch 11, iter 12): comm=287.4ms, bw=29.89 Gbps [contested]
[Job2-CRUX] iter 233 (epoch 11, iter 13): comm=275.3ms, bw=31.20 Gbps [contested]
[Job2-CRUX] iter 234 (epoch 11, iter 14): comm=284.4ms, bw=30.20 Gbps [contested]
[Job2-CRUX] iter 235 (epoch 11, iter 15): comm=287.1ms, bw=29.92 Gbps [contested]
[Job2-CRUX] iter 236 (epoch 11, iter 16): comm=282.7ms, bw=30.39 Gbps [contested]
[Job2-CRUX] iter 237 (epoch 11, iter 17): comm=286.2ms, bw=30.02 Gbps [contested]
[Job2-CRUX] iter 238 (epoch 11, iter 18): comm=286.8ms, bw=29.95 Gbps [contested]
[Job2-CRUX] iter 239 (epoch 11, iter 19): comm=286.3ms, bw=30.00 Gbps [contested]
[Job2-CRUX] iter 240 (epoch 12, iter 0): comm=284.0ms, bw=30.24 Gbps [contested]
[Job2-CRUX] iter 241 (epoch 12, iter 1): comm=284.7ms, bw=30.17 Gbps [contested]
[Job2-CRUX] iter 242 (epoch 12, iter 2): comm=287.5ms, bw=29.88 Gbps [contested]
[Job2-CRUX] iter 243 (epoch 12, iter 3): comm=291.1ms, bw=29.51 Gbps [contested]
[Job2-CRUX] iter 244 (epoch 12, iter 4): comm=286.5ms, bw=29.98 Gbps [contested]
[Job2-CRUX] iter 245 (epoch 12, iter 5): comm=279.4ms, bw=30.74 Gbps [contested]
[Job2-CRUX] iter 246 (epoch 12, iter 6): comm=286.8ms, bw=29.95 Gbps [contested]
[Job2-CRUX] iter 247 (epoch 12, iter 7): comm=287.7ms, bw=29.86 Gbps [contested]
[Job2-CRUX] iter 248 (epoch 12, iter 8): comm=291.0ms, bw=29.52 Gbps [contested]
[Job2-CRUX] iter 249 (epoch 12, iter 9): comm=283.5ms, bw=30.30 Gbps [contested]
[Job2-CRUX] iter 250 (epoch 12, iter 10): comm=287.3ms, bw=29.90 Gbps [contested]
[Job2-CRUX] iter 251 (epoch 12, iter 11): comm=284.5ms, bw=30.20 Gbps [contested]
[Job2-CRUX] iter 252 (epoch 12, iter 12): comm=290.8ms, bw=29.53 Gbps [contested]
[Job2-CRUX] iter 253 (epoch 12, iter 13): comm=286.7ms, bw=29.96 Gbps [contested]
[Job2-CRUX] iter 254 (epoch 12, iter 14): comm=288.8ms, bw=29.74 Gbps [contested]
[Job2-CRUX] iter 255 (epoch 12, iter 15): comm=290.9ms, bw=29.53 Gbps [contested]
[Job2-CRUX] iter 256 (epoch 12, iter 16): comm=284.4ms, bw=30.20 Gbps [contested]
[Job2-CRUX] iter 257 (epoch 12, iter 17): comm=280.7ms, bw=30.60 Gbps [contested]
[Job2-CRUX] iter 258 (epoch 12, iter 18): comm=284.9ms, bw=30.15 Gbps [contested]
[Job2-CRUX] iter 259 (epoch 12, iter 19): comm=283.0ms, bw=30.36 Gbps [contested]
[Job2-CRUX] iter 260 (epoch 13, iter 0): comm=289.8ms, bw=29.64 Gbps [contested]
[Job2-CRUX] iter 261 (epoch 13, iter 1): comm=282.4ms, bw=30.42 Gbps [contested]
[Job2-CRUX] iter 262 (epoch 13, iter 2): comm=284.6ms, bw=30.19 Gbps [contested]
[Job2-CRUX] iter 263 (epoch 13, iter 3): comm=287.9ms, bw=29.83 Gbps [contested]
[Job2-CRUX] iter 264 (epoch 13, iter 4): comm=291.6ms, bw=29.46 Gbps [contested]
[Job2-CRUX] iter 265 (epoch 13, iter 5): comm=286.6ms, bw=29.97 Gbps [contested]
[Job2-CRUX] iter 266 (epoch 13, iter 6): comm=285.6ms, bw=30.08 Gbps [contested]
[Job2-CRUX] iter 267 (epoch 13, iter 7): comm=286.8ms, bw=29.95 Gbps [contested]
[Job2-CRUX] iter 268 (epoch 13, iter 8): comm=285.7ms, bw=30.06 Gbps [contested]
[Job2-CRUX] iter 269 (epoch 13, iter 9): comm=285.8ms, bw=30.05 Gbps [contested]
[Job2-CRUX] iter 270 (epoch 13, iter 10): comm=289.1ms, bw=29.72 Gbps [contested]
[Job2-CRUX] iter 271 (epoch 13, iter 11): comm=284.5ms, bw=30.19 Gbps [contested]
[Job2-CRUX] iter 272 (epoch 13, iter 12): comm=281.7ms, bw=30.50 Gbps [contested]
[Job2-CRUX] iter 273 (epoch 13, iter 13): comm=281.4ms, bw=30.53 Gbps [contested]
[Job2-CRUX] iter 274 (epoch 13, iter 14): comm=286.2ms, bw=30.02 Gbps [contested]
[Job2-CRUX] iter 275 (epoch 13, iter 15): comm=284.3ms, bw=30.22 Gbps [contested]
[Job2-CRUX] iter 276 (epoch 13, iter 16): comm=285.5ms, bw=30.08 Gbps [contested]
[Job2-CRUX] iter 277 (epoch 13, iter 17): comm=281.5ms, bw=30.51 Gbps [contested]
[Job2-CRUX] iter 278 (epoch 13, iter 18): comm=286.6ms, bw=29.98 Gbps [contested]
[Job2-CRUX] iter 279 (epoch 13, iter 19): comm=281.7ms, bw=30.49 Gbps [contested]
[Job2-CRUX] iter 280 (epoch 14, iter 0): comm=282.0ms, bw=30.46 Gbps [contested]
[Job2-CRUX] iter 281 (epoch 14, iter 1): comm=285.4ms, bw=30.10 Gbps [contested]
[Job2-CRUX] iter 282 (epoch 14, iter 2): comm=282.0ms, bw=30.46 Gbps [contested]
[Job2-CRUX] iter 283 (epoch 14, iter 3): comm=280.8ms, bw=30.59 Gbps [contested]
[Job2-CRUX] iter 284 (epoch 14, iter 4): comm=285.6ms, bw=30.07 Gbps [contested]
[Job2-CRUX] iter 285 (epoch 14, iter 5): comm=290.3ms, bw=29.59 Gbps [contested]
[Job2-CRUX] iter 286 (epoch 14, iter 6): comm=282.6ms, bw=30.40 Gbps [contested]
[Job2-CRUX] iter 287 (epoch 14, iter 7): comm=285.7ms, bw=30.07 Gbps [contested]
[Job2-CRUX] iter 288 (epoch 14, iter 8): comm=286.3ms, bw=30.00 Gbps [contested]
[Job2-CRUX] iter 289 (epoch 14, iter 9): comm=285.3ms, bw=30.11 Gbps [contested]
[Job2-CRUX] iter 290 (epoch 14, iter 10): comm=284.3ms, bw=30.22 Gbps [contested]
[Job2-CRUX] iter 291 (epoch 14, iter 11): comm=286.4ms, bw=29.99 Gbps [contested]
[Job2-CRUX] iter 292 (epoch 14, iter 12): comm=280.4ms, bw=30.63 Gbps [contested]
[Job2-CRUX] iter 293 (epoch 14, iter 13): comm=283.9ms, bw=30.25 Gbps [contested]
[Job2-CRUX] iter 294 (epoch 14, iter 14): comm=286.0ms, bw=30.03 Gbps [contested]
[Job2-CRUX] iter 295 (epoch 14, iter 15): comm=289.9ms, bw=29.63 Gbps [contested]
[Job2-CRUX] iter 296 (epoch 14, iter 16): comm=288.7ms, bw=29.76 Gbps [contested]
[Job2-CRUX] iter 297 (epoch 14, iter 17): comm=284.9ms, bw=30.15 Gbps [contested]
[Job2-CRUX] iter 298 (epoch 14, iter 18): comm=290.1ms, bw=29.61 Gbps [contested]
[Job2-CRUX] iter 299 (epoch 14, iter 19): comm=284.5ms, bw=30.19 Gbps [contested]
[Job2-CRUX] Results saved to p4_job2_asym_crux_rank0.csv
[Job2-CRUX] Contested (300 iters): avg_comm=517.5ms, avg_bw=18.94 Gbps
[Job2-CRUX] Total wall time: 155.7s
[MultiComm] Rank 0: destroyed
