iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,1.2,30000,0.284534,15.0947,phase1
1,0,1024,1.2,30000,0.182286,23.5617,phase1
2,0,1024,1.2,30000,0.190503,22.5454,phase1
3,0,1024,1.2,30000,0.202611,21.1981,phase1
4,0,1024,1.2,30000,0.197568,21.7392,phase1
5,0,1024,1.2,30000,0.167143,25.6964,phase1
6,0,1024,1.2,30000,0.198075,21.6835,phase1
7,0,1024,1.2,30000,0.178111,24.1139,phase1
8,0,1024,1.2,30000,0.186948,22.9741,phase1
9,0,1024,1.2,30000,0.180809,23.7542,phase1
10,0,1024,1.2,30000,0.188774,22.7519,phase1
11,0,1024,1.2,30000,0.175256,24.5068,phase1
12,0,1024,1.2,30000,0.205531,20.897,phase1
13,0,1024,1.2,30000,0.186011,23.0899,phase1
14,0,1024,1.2,30000,0.191201,22.4631,phase1
15,0,1024,1.2,30000,0.18441,23.2903,phase1
16,0,1024,1.2,30000,0.193068,22.2458,phase1
17,0,1024,1.2,30000,0.196408,21.8676,phase1
18,0,1024,1.2,30000,0.171978,24.9739,phase1
19,0,1024,1.2,30000,0.185577,23.1439,phase1
20,1,1024,1.2,30000,0.185319,23.176,phase1
21,1,1024,1.2,30000,0.191023,22.484,phase1
22,1,1024,1.2,30000,0.19264,22.2954,phase1
23,1,1024,1.2,30000,0.176671,24.3105,phase1
24,1,1024,1.2,30000,0.193964,22.1431,phase1
25,1,1024,1.2,30000,0.195562,21.9622,phase1
26,1,1024,1.2,30000,0.185289,23.1798,phase1
27,1,1024,1.2,30000,0.193311,22.218,phase1
28,1,1024,1.2,30000,0.169559,25.3302,phase1
29,1,1024,1.2,30000,0.168671,25.4636,phase1
30,1,1024,1.2,30000,0.176885,24.2812,phase1
31,1,1024,1.2,30000,0.195639,21.9535,phase1
32,1,1024,1.2,30000,0.186675,23.0077,phase1
33,1,1024,1.2,30000,0.193064,22.2464,phase1
34,1,1024,1.2,30000,0.204805,20.971,phase1
35,1,1024,1.2,30000,0.203603,21.0948,phase1
36,1,1024,1.2,30000,0.183139,23.4519,phase1
37,1,1024,1.2,30000,0.183865,23.3594,phase1
38,1,1024,1.2,30000,0.185773,23.1194,phase1
39,1,1024,1.2,30000,0.196259,21.8841,phase1
40,2,1024,1.2,30000,0.184445,23.2859,phase1
41,2,1024,1.2,30000,0.189262,22.6933,phase1
42,2,1024,1.2,30000,0.197683,21.7265,phase1
43,2,1024,1.2,30000,0.187139,22.9506,phase1
44,2,1024,1.2,30000,0.212079,20.2517,phase1
45,2,1024,1.2,30000,0.196386,21.87,phase1
46,2,1024,1.2,30000,0.192188,22.3478,phase1
47,2,1024,1.2,30000,0.180378,23.8109,phase1
48,2,1024,1.2,30000,0.172467,24.9031,phase1
49,2,1024,1.2,30000,0.183648,23.3869,phase1
50,2,1024,1.2,30000,0.204871,20.9643,phase1
51,2,1024,1.2,30000,0.184776,23.2442,phase1
52,2,1024,1.2,30000,0.189588,22.6543,phase1
53,2,1024,1.2,30000,0.196485,21.859,phase1
54,2,1024,1.2,30000,0.201729,21.2908,phase1
55,2,1024,1.2,30000,0.161047,26.6691,phase1
