iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,1.2,30000,0.392842,10.9331,phase1
1,0,1024,1.2,30000,0.2333,18.4097,phase1
2,0,1024,1.2,30000,0.221738,19.3696,phase1
3,0,1024,1.2,30000,0.204291,21.0238,phase1
4,0,1024,1.2,30000,0.186546,23.0237,phase1
5,0,1024,1.2,30000,0.185533,23.1493,phase1
6,0,1024,1.2,30000,0.191074,22.4781,phase1
7,0,1024,1.2,30000,0.204821,20.9694,phase1
8,0,1024,1.2,30000,0.201768,21.2866,phase1
9,0,1024,1.2,30000,0.195158,22.0077,phase1
10,0,1024,1.2,30000,0.199341,21.5458,phase1
11,0,1024,1.2,30000,0.196845,21.819,phase1
12,0,1024,1.2,30000,0.189087,22.7143,phase1
13,0,1024,1.2,30000,0.164221,26.1536,phase1
14,0,1024,1.2,30000,0.190709,22.521,phase1
15,0,1024,1.2,30000,0.188936,22.7323,phase1
16,0,1024,1.2,30000,0.195689,21.9479,phase1
17,0,1024,1.2,30000,0.194611,22.0695,phase1
18,0,1024,1.2,30000,0.196577,21.8488,phase1
19,0,1024,1.2,30000,0.193075,22.245,phase1
20,1,1024,1.2,30000,0.181533,23.6594,phase1
21,1,1024,1.2,30000,0.183558,23.3984,phase1
22,1,1024,1.2,30000,0.190909,22.4974,phase1
23,1,1024,1.2,30000,0.213909,20.0785,phase1
24,1,1024,1.2,30000,0.187427,22.9155,phase1
25,1,1024,1.2,30000,0.200132,21.4607,phase1
26,1,1024,1.2,30000,0.207717,20.677,phase1
27,1,1024,1.2,30000,0.184557,23.2718,phase1
28,1,1024,1.2,30000,0.189448,22.6709,phase1
29,1,1024,1.2,30000,0.196361,21.8728,phase1
30,1,1024,1.2,30000,0.179866,23.8788,phase1
31,1,1024,1.2,30000,0.204234,21.0296,phase1
32,1,1024,1.2,30000,0.196059,21.9065,phase1
33,1,1024,1.2,30000,0.199056,21.5767,phase1
34,1,1024,1.2,30000,0.189998,22.6053,phase1
35,1,1024,1.2,30000,0.195232,21.9994,phase1
36,1,1024,1.2,30000,0.187809,22.8688,phase1
37,1,1024,1.2,30000,0.186392,23.0426,phase1
38,1,1024,1.2,30000,0.195321,21.9893,phase1
39,1,1024,1.2,30000,0.202495,21.2102,phase1
40,2,1024,1.2,30000,0.189446,22.6712,phase1
41,2,1024,1.2,30000,0.193665,22.1773,phase1
42,2,1024,1.2,30000,0.205751,20.8746,phase1
43,2,1024,1.2,30000,0.189558,22.6578,phase1
44,2,1024,1.2,30000,0.182978,23.4726,phase1
45,2,1024,1.2,30000,0.189647,22.6472,phase1
46,2,1024,1.2,30000,0.19369,22.1745,phase1
47,2,1024,1.2,30000,0.195682,21.9487,phase1
48,2,1024,1.2,30000,0.195179,22.0053,phase1
49,2,1024,1.2,30000,0.196994,21.8025,phase1
50,2,1024,1.2,30000,0.197301,21.7686,phase1
51,2,1024,1.2,30000,0.195199,22.003,phase1
52,2,1024,1.2,30000,0.227192,18.9046,phase1
53,2,1024,1.2,30000,0.348756,12.3151,phase1
54,2,1024,1.2,30000,0.328137,13.089,phase1
55,2,1024,1.2,30000,0.337424,12.7287,phase1
56,2,1024,1.2,30000,0.353938,12.1348,phase1
57,2,1024,1.2,30000,0.332853,12.9035,phase1
58,2,1024,1.2,30000,0.387843,11.074,phase1
59,2,1024,1.2,30000,0.324512,13.2351,phase1
60,3,1024,1.2,30000,0.319948,13.424,phase1
