iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,3.0,30000,0.476279,9.0177,phase1
1,0,1024,3.0,30000,0.36276,11.8397,phase1
2,0,1024,3.0,30000,0.350298,12.2609,phase1
3,0,1024,3.0,30000,0.383413,11.2019,phase1
4,0,1024,3.0,30000,0.346477,12.3961,phase1
5,0,1024,3.0,30000,0.375401,11.441,phase1
6,0,1024,3.0,30000,0.357394,12.0175,phase1
7,0,1024,3.0,30000,0.31899,13.4642,phase1
8,0,1024,3.0,30000,0.358716,11.9732,phase1
9,0,1024,3.0,30000,0.335871,12.7875,phase1
10,0,1024,3.0,30000,0.315569,13.6103,phase1
11,0,1024,3.0,30000,0.340122,12.6277,phase1
12,0,1024,3.0,30000,0.325929,13.1776,phase1
13,0,1024,3.0,30000,0.379457,11.3187,phase1
14,0,1024,3.0,30000,0.350488,12.2543,phase1
15,0,1024,3.0,30000,0.332253,12.9268,phase1
16,0,1024,3.0,30000,0.338327,12.6947,phase1
17,0,1024,3.0,30000,0.351638,12.2142,phase1
18,0,1024,3.0,30000,0.332621,12.9125,phase1
19,0,1024,3.0,30000,0.35317,12.1612,phase1
20,1,1024,3.0,30000,0.36615,11.7301,phase1
21,1,1024,3.0,30000,0.336483,12.7643,phase1
22,1,1024,3.0,30000,0.371284,11.5679,phase1
23,1,1024,3.0,30000,0.387822,11.0746,phase1
24,1,1024,3.0,30000,0.353289,12.1571,phase1
25,1,1024,3.0,30000,0.390999,10.9846,phase1
26,1,1024,3.0,30000,0.335621,12.7971,phase1
27,1,1024,3.0,30000,0.366463,11.7201,phase1
28,1,1024,3.0,30000,0.342575,12.5373,phase1
29,1,1024,3.0,30000,0.331494,12.9564,phase1
30,1,1024,3.0,30000,0.320469,13.4021,phase1
31,1,1024,3.0,30000,0.305502,14.0587,phase1
32,1,1024,3.0,30000,0.380331,11.2927,phase1
33,1,1024,3.0,30000,0.365841,11.74,phase1
34,1,1024,3.0,30000,0.345026,12.4482,phase1
35,1,1024,3.0,30000,0.371069,11.5746,phase1
36,1,1024,3.0,30000,0.371825,11.5511,phase1
37,1,1024,3.0,30000,0.366706,11.7123,phase1
38,1,1024,3.0,30000,0.383909,11.1874,phase1
39,1,1024,3.0,30000,0.332092,12.933,phase1
40,2,1024,3.0,30000,0.363087,11.829,phase1
41,2,1024,3.0,30000,0.348897,12.3101,phase1
42,2,1024,3.0,30000,0.319182,13.4562,phase1
43,2,1024,3.0,30000,0.357971,11.9981,phase1
44,2,1024,3.0,30000,0.367315,11.6929,phase1
45,2,1024,3.0,30000,0.345027,12.4482,phase1
46,2,1024,3.0,30000,0.348858,12.3115,phase1
47,2,1024,3.0,30000,0.332665,12.9108,phase1
48,2,1024,3.0,30000,0.387622,11.0803,phase1
49,2,1024,3.0,30000,0.333152,12.8919,phase1
50,2,1024,3.0,30000,0.383291,11.2055,phase1
51,2,1024,3.0,30000,0.351149,12.2312,phase1
52,2,1024,3.0,30000,0.332564,12.9147,phase1
53,2,1024,3.0,30000,0.336688,12.7565,phase1
54,2,1024,3.0,30000,0.358456,11.9819,phase1
55,2,1024,3.0,30000,0.336147,12.777,phase1
56,2,1024,3.0,30000,0.353554,12.148,phase1
57,2,1024,3.0,30000,0.35413,12.1282,phase1
58,2,1024,3.0,30000,0.367588,11.6842,phase1
59,2,1024,3.0,30000,0.331622,12.9514,phase1
60,3,1024,3.0,30000,0.355464,12.0827,phase1
61,3,1024,3.0,30000,0.36186,11.8691,phase1
62,3,1024,3.0,30000,0.340705,12.6061,phase1
63,3,1024,3.0,30000,0.353044,12.1655,phase1
64,3,1024,3.0,30000,0.38907,11.0391,phase1
65,3,1024,3.0,30000,0.344333,12.4733,phase1
66,3,1024,3.0,30000,0.344496,12.4674,phase1
67,3,1024,3.0,30000,0.375457,11.4393,phase1
