iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,1.2,30000,0.391851,10.9607,phase1
1,0,1024,1.2,30000,0.29631,14.4949,phase1
2,0,1024,1.2,30000,0.23877,17.9879,phase1
3,0,1024,1.2,30000,0.281753,15.2437,phase1
4,0,1024,1.2,30000,0.276745,15.5196,phase1
5,0,1024,1.2,30000,0.255786,16.7912,phase1
6,0,1024,1.2,30000,0.248965,17.2513,phase1
7,0,1024,1.2,30000,0.256879,16.7198,phase1
8,0,1024,1.2,30000,0.221036,19.431,phase1
9,0,1024,1.2,30000,0.249343,17.2251,phase1
10,0,1024,1.2,30000,0.216032,19.8811,phase1
11,0,1024,1.2,30000,0.2298,18.69,phase1
12,0,1024,1.2,30000,0.271111,15.8421,phase1
13,0,1024,1.2,30000,0.248656,17.2727,phase1
14,0,1024,1.2,30000,0.263457,16.3024,phase1
15,0,1024,1.2,30000,0.270247,15.8927,phase1
16,0,1024,1.2,30000,0.28462,15.0902,phase1
17,0,1024,1.2,30000,0.219342,19.5811,phase1
18,0,1024,1.2,30000,0.272031,15.7885,phase1
19,0,1024,1.2,30000,0.284261,15.1092,phase1
20,1,1024,1.2,30000,0.462701,9.2824,phase1
21,1,1024,1.2,30000,0.185596,23.1414,phase1
22,1,1024,1.2,30000,0.210375,20.4158,phase1
23,1,1024,1.2,30000,0.197218,21.7778,phase1
24,1,1024,1.2,30000,0.187166,22.9474,phase1
25,1,1024,1.2,30000,0.200864,21.3825,phase1
26,1,1024,1.2,30000,0.185064,23.208,phase1
27,1,1024,1.2,30000,0.193746,22.168,phase1
28,1,1024,1.2,30000,0.190297,22.5698,phase1
29,1,1024,1.2,30000,0.211298,20.3266,phase1
30,1,1024,1.2,30000,0.179807,23.8866,phase1
31,1,1024,1.2,30000,0.177981,24.1316,phase1
32,1,1024,1.2,30000,0.18335,23.425,phase1
33,1,1024,1.2,30000,0.178022,24.126,phase1
34,1,1024,1.2,30000,0.216738,19.8164,phase1
35,1,1024,1.2,30000,0.195746,21.9415,phase1
36,1,1024,1.2,30000,0.177274,24.2279,phase1
37,1,1024,1.2,30000,0.199221,21.5588,phase1
38,1,1024,1.2,30000,0.200012,21.4736,phase1
