iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,3.0,30000,0.542294,7.92,phase1
1,0,1024,3.0,30000,0.452616,9.4892,phase1
2,0,1024,3.0,30000,0.436031,9.8501,phase1
3,0,1024,3.0,30000,0.480727,8.9343,phase1
4,0,1024,3.0,30000,0.491571,8.7372,phase1
5,0,1024,3.0,30000,0.465278,9.231,phase1
6,0,1024,3.0,30000,0.427318,10.051,phase1
7,0,1024,3.0,30000,0.492909,8.7135,phase1
8,0,1024,3.0,30000,0.480066,8.9466,phase1
9,0,1024,3.0,30000,0.478635,8.9734,phase1
10,0,1024,3.0,30000,0.475177,9.0387,phase1
11,0,1024,3.0,30000,0.474955,9.0429,phase1
12,0,1024,3.0,30000,0.491372,8.7408,phase1
13,0,1024,3.0,30000,0.480112,8.9458,phase1
14,0,1024,3.0,30000,0.468141,9.1745,phase1
15,0,1024,3.0,30000,0.499901,8.5916,phase1
16,0,1024,3.0,30000,0.467043,9.1961,phase1
17,0,1024,3.0,30000,0.435238,9.8681,phase1
18,0,1024,3.0,30000,0.462695,9.2825,phase1
19,0,1024,3.0,30000,0.467121,9.1945,phase1
20,1,1024,3.0,30000,0.603089,7.1216,phase1
21,1,1024,3.0,30000,0.428488,10.0235,phase1
22,1,1024,3.0,30000,0.457101,9.3961,phase1
23,1,1024,3.0,30000,0.486154,8.8346,phase1
24,1,1024,3.0,30000,0.445086,9.6497,phase1
25,1,1024,3.0,30000,0.479824,8.9511,phase1
26,1,1024,3.0,30000,0.474738,9.047,phase1
27,1,1024,3.0,30000,0.444945,9.6528,phase1
28,1,1024,3.0,30000,0.436911,9.8303,phase1
29,1,1024,3.0,30000,0.444084,9.6715,phase1
30,1,1024,3.0,30000,0.467422,9.1886,phase1
31,1,1024,3.0,30000,0.428996,10.0117,phase1
32,1,1024,3.0,30000,0.39359,10.9123,phase1
33,1,1024,3.0,30000,0.430943,9.9664,phase1
34,1,1024,3.0,30000,0.441497,9.7282,phase1
35,1,1024,3.0,30000,0.421105,10.1993,phase1
36,1,1024,3.0,30000,0.405112,10.6019,phase1
37,1,1024,3.0,30000,0.441006,9.739,phase1
38,1,1024,3.0,30000,0.448102,9.5848,phase1
39,1,1024,3.0,30000,0.441288,9.7328,phase1
40,2,1024,3.0,30000,0.427814,10.0393,phase1
41,2,1024,3.0,30000,0.436628,9.8367,phase1
42,2,1024,3.0,30000,0.444466,9.6632,phase1
43,2,1024,3.0,30000,0.434264,9.8902,phase1
44,2,1024,3.0,30000,0.436891,9.8308,phase1
45,2,1024,3.0,30000,0.422307,10.1702,phase1
46,2,1024,3.0,30000,0.438143,9.8027,phase1
47,2,1024,3.0,30000,0.456962,9.399,phase1
48,2,1024,3.0,30000,0.415187,10.3447,phase1
49,2,1024,3.0,30000,0.436929,9.8299,phase1
50,2,1024,3.0,30000,0.479745,8.9526,phase1
51,2,1024,3.0,30000,0.390074,11.0107,phase1
52,2,1024,3.0,30000,0.422863,10.1569,phase1
53,2,1024,3.0,30000,0.437171,9.8245,phase1
54,2,1024,3.0,30000,0.402618,10.6676,phase1
55,2,1024,3.0,30000,0.434111,9.8937,phase1
56,2,1024,3.0,30000,0.43103,9.9644,phase1
57,2,1024,3.0,30000,0.427246,10.0527,phase1
58,2,1024,3.0,30000,0.444633,9.6596,phase1
59,2,1024,3.0,30000,0.423856,10.1331,phase1
60,3,1024,3.0,30000,0.453348,9.4739,phase1
61,3,1024,3.0,30000,0.431706,9.9488,phase1
62,3,1024,3.0,30000,0.428236,10.0294,phase1
63,3,1024,3.0,30000,0.446384,9.6217,phase1
64,3,1024,3.0,30000,0.442113,9.7146,phase1
65,3,1024,3.0,30000,0.440231,9.7562,phase1
66,3,1024,3.0,30000,0.428154,10.0314,phase1
67,3,1024,3.0,30000,0.413908,10.3766,phase1
