iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,3.0,30000,0.456876,9.4007,phase1
1,0,1024,3.0,30000,0.341115,12.591,phase1
2,0,1024,3.0,30000,0.32721,13.126,phase1
3,0,1024,3.0,30000,0.384903,11.1586,phase1
4,0,1024,3.0,30000,0.315415,13.6169,phase1
5,0,1024,3.0,30000,0.363246,11.8238,phase1
6,0,1024,3.0,30000,0.354378,12.1197,phase1
7,0,1024,3.0,30000,0.327253,13.1243,phase1
8,0,1024,3.0,30000,0.306834,13.9977,phase1
9,0,1024,3.0,30000,0.331911,12.9401,phase1
10,0,1024,3.0,30000,0.348753,12.3152,phase1
11,0,1024,3.0,30000,0.333181,12.8908,phase1
12,0,1024,3.0,30000,0.341764,12.5671,phase1
13,0,1024,3.0,30000,0.306855,13.9967,phase1
14,0,1024,3.0,30000,0.349264,12.2972,phase1
15,0,1024,3.0,30000,0.328166,13.0878,phase1
16,0,1024,3.0,30000,0.309934,13.8577,phase1
17,0,1024,3.0,30000,0.362945,11.8337,phase1
18,0,1024,3.0,30000,0.314278,13.6662,phase1
19,0,1024,3.0,30000,0.301414,14.2494,phase1
20,1,1024,3.0,30000,0.318597,13.4809,phase1
21,1,1024,3.0,30000,0.328903,13.0585,phase1
22,1,1024,3.0,30000,0.349177,12.3003,phase1
23,1,1024,3.0,30000,0.325902,13.1787,phase1
24,1,1024,3.0,30000,0.309696,13.8684,phase1
25,1,1024,3.0,30000,0.332559,12.9149,phase1
26,1,1024,3.0,30000,0.315398,13.6176,phase1
27,1,1024,3.0,30000,0.348836,12.3123,phase1
28,1,1024,3.0,30000,0.350086,12.2683,phase1
29,1,1024,3.0,30000,0.331647,12.9504,phase1
30,1,1024,3.0,30000,0.327727,13.1053,phase1
31,1,1024,3.0,30000,0.367189,11.6969,phase1
32,1,1024,3.0,30000,0.327175,13.1274,phase1
33,1,1024,3.0,30000,0.344464,12.4685,phase1
34,1,1024,3.0,30000,0.349521,12.2882,phase1
35,1,1024,3.0,30000,0.323372,13.2818,phase1
36,1,1024,3.0,30000,0.316586,13.5665,phase1
37,1,1024,3.0,30000,0.331549,12.9542,phase1
38,1,1024,3.0,30000,0.329084,13.0513,phase1
39,1,1024,3.0,30000,0.402036,10.6831,phase1
40,2,1024,3.0,30000,0.340179,12.6256,phase1
41,2,1024,3.0,30000,0.332798,12.9056,phase1
42,2,1024,3.0,30000,0.329571,13.032,phase1
43,2,1024,3.0,30000,0.328124,13.0895,phase1
44,2,1024,3.0,30000,0.340025,12.6313,phase1
45,2,1024,3.0,30000,0.322569,13.3149,phase1
46,2,1024,3.0,30000,0.33145,12.9581,phase1
47,2,1024,3.0,30000,0.33139,12.9604,phase1
48,2,1024,3.0,30000,0.327977,13.0953,phase1
49,2,1024,3.0,30000,0.375585,11.4354,phase1
50,2,1024,3.0,30000,0.33376,12.8684,phase1
51,2,1024,3.0,30000,0.361746,11.8729,phase1
52,2,1024,3.0,30000,0.336224,12.7741,phase1
53,2,1024,3.0,30000,0.33569,12.7944,phase1
54,2,1024,3.0,30000,0.314324,13.6641,phase1
55,2,1024,3.0,30000,0.318507,13.4847,phase1
56,2,1024,3.0,30000,0.357687,12.0076,phase1
57,2,1024,3.0,30000,0.323248,13.2869,phase1
58,2,1024,3.0,30000,0.328904,13.0584,phase1
59,2,1024,3.0,30000,0.336074,12.7798,phase1
60,3,1024,3.0,30000,0.341566,12.5743,phase1
61,3,1024,3.0,30000,0.32736,13.12,phase1
62,3,1024,3.0,30000,0.370422,11.5948,phase1
63,3,1024,3.0,30000,0.307446,13.9698,phase1
64,3,1024,3.0,30000,0.323313,13.2843,phase1
65,3,1024,3.0,30000,0.333121,12.8931,phase1
66,3,1024,3.0,30000,0.33754,12.7243,phase1
67,3,1024,3.0,30000,0.362335,11.8536,phase1
68,3,1024,3.0,30000,0.354209,12.1255,phase1
69,3,1024,3.0,30000,0.309972,13.856,phase1
70,3,1024,3.0,30000,0.322881,13.302,phase1
71,3,1024,3.0,30000,0.327129,13.1293,phase1
72,3,1024,3.0,30000,0.324511,13.2352,phase1
73,3,1024,3.0,30000,0.344254,12.4762,phase1
74,3,1024,3.0,30000,0.357314,12.0201,phase1
75,3,1024,3.0,30000,0.322996,13.2973,phase1
76,3,1024,3.0,30000,0.335599,12.7979,phase1
77,3,1024,3.0,30000,0.328858,13.0603,phase1
78,3,1024,3.0,30000,0.34007,12.6296,phase1
79,3,1024,3.0,30000,0.350289,12.2612,phase1
80,4,1024,3.0,30000,0.370406,11.5953,phase1
81,4,1024,3.0,30000,0.371558,11.5593,phase1
82,4,1024,3.0,30000,0.336761,12.7537,phase1
83,4,1024,3.0,30000,0.353152,12.1618,phase1
84,4,1024,3.0,30000,0.368536,11.6541,phase1
85,4,1024,3.0,30000,0.327811,13.102,phase1
86,4,1024,3.0,30000,0.324318,13.2431,phase1
87,4,1024,3.0,30000,0.333473,12.8795,phase1
88,4,1024,3.0,30000,0.366271,11.7262,phase1
89,4,1024,3.0,30000,0.34887,12.3111,phase1
90,4,1024,3.0,30000,0.347528,12.3586,phase1
91,4,1024,3.0,30000,0.366059,11.733,phase1
92,4,1024,3.0,30000,0.324347,13.2419,phase1
93,4,1024,3.0,30000,0.341875,12.563,phase1
94,4,1024,3.0,30000,0.337457,12.7274,phase1
95,4,1024,3.0,30000,0.413798,10.3794,phase1
96,4,1024,3.0,30000,0.366023,11.7342,phase1
97,4,1024,3.0,30000,0.345185,12.4425,phase1
98,4,1024,3.0,30000,0.327018,13.1337,phase1
99,4,1024,3.0,30000,0.32418,13.2487,phase1
