iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
99,4,1024,1.2,30000,1.345702,3.1916,phase1
100,5,1024,1.2,30000,1.440493,2.9816,phase1
101,5,1024,1.2,30000,1.36061,3.1566,phase1
102,5,1024,1.2,30000,1.308742,3.2818,phase1
103,5,1024,1.2,30000,1.369321,3.1366,phase1
104,5,1024,1.2,30000,1.326744,3.2372,phase1
105,5,1024,1.2,30000,1.338997,3.2076,phase1
106,5,1024,1.2,30000,1.388189,3.0939,phase1
107,5,1024,1.2,30000,1.443499,2.9754,phase1
108,5,1024,1.2,30000,1.335053,3.2171,phase1
109,5,1024,1.2,30000,1.413769,3.038,phase1
110,5,1024,1.2,30000,1.321845,3.2492,phase1
111,5,1024,1.2,30000,1.462145,2.9374,phase1
112,5,1024,1.2,30000,1.501731,2.86,phase1
113,5,1024,1.2,30000,1.384888,3.1013,phase1
114,5,1024,1.2,30000,1.423613,3.0169,phase1
115,5,1024,1.2,30000,1.413969,3.0375,phase1
116,5,1024,1.2,30000,1.471217,2.9193,phase1
117,5,1024,1.2,30000,1.383504,3.1044,phase1
118,5,1024,1.2,30000,1.465589,2.9305,phase1
119,5,1024,1.2,30000,1.311979,3.2737,phase1
120,6,1024,1.2,30000,1.400231,3.0673,phase1
121,6,1024,1.2,30000,1.395644,3.0774,phase1
122,6,1024,1.2,30000,1.24571,3.4478,phase1
123,6,1024,1.2,30000,1.442922,2.9766,phase1
124,6,1024,1.2,30000,1.455954,2.9499,phase1
125,6,1024,1.2,30000,1.370006,3.135,phase1
126,6,1024,1.2,30000,1.434678,2.9937,phase1
127,6,1024,1.2,30000,1.336294,3.2141,phase1
128,6,1024,1.2,30000,1.365203,3.146,phase1
129,6,1024,1.2,30000,1.341075,3.2026,phase1
130,6,1024,1.2,30000,1.402077,3.0633,phase1
131,6,1024,1.2,30000,1.431803,2.9997,phase1
132,6,1024,1.2,30000,1.417938,3.029,phase1
133,6,1024,1.2,30000,1.348009,3.1862,phase1
134,6,1024,1.2,30000,1.378305,3.1161,phase1
135,6,1024,1.2,30000,1.409935,3.0462,phase1
136,6,1024,1.2,30000,1.501776,2.8599,phase1
137,6,1024,1.2,30000,1.526781,2.8131,phase1
138,6,1024,1.2,30000,1.395576,3.0776,phase1
139,6,1024,1.2,30000,1.520432,2.8248,phase1
140,7,1024,3.0,30000,1.490559,2.8814,phase2
141,7,1024,3.0,30000,1.335968,3.2149,phase2
142,7,1024,3.0,30000,1.421427,3.0216,phase2
143,7,1024,3.0,30000,1.388127,3.0941,phase2
144,7,1024,3.0,30000,1.340102,3.205,phase2
145,7,1024,3.0,30000,1.46534,2.931,phase2
146,7,1024,3.0,30000,1.408869,3.0485,phase2
147,7,1024,3.0,30000,1.400049,3.0677,phase2
148,7,1024,3.0,30000,1.30053,3.3025,phase2
149,7,1024,3.0,30000,1.375079,3.1234,phase2
150,7,1024,3.0,30000,1.277031,3.3632,phase2
151,7,1024,3.0,30000,1.357028,3.165,phase2
152,7,1024,3.0,30000,1.309827,3.279,phase2
153,7,1024,3.0,30000,1.370164,3.1346,phase2
154,7,1024,3.0,30000,1.369672,3.1358,phase2
155,7,1024,3.0,30000,1.44436,2.9736,phase2
156,7,1024,3.0,30000,1.364163,3.1484,phase2
157,7,1024,3.0,30000,1.409887,3.0463,phase2
158,7,1024,3.0,30000,1.3956,3.0775,phase2
159,7,1024,3.0,30000,1.408668,3.049,phase2
160,8,1024,3.0,30000,1.3814,3.1091,phase2
161,8,1024,3.0,30000,1.37136,3.1319,phase2
162,8,1024,3.0,30000,1.354019,3.172,phase2
163,8,1024,3.0,30000,1.386722,3.0972,phase2
164,8,1024,3.0,30000,1.42198,3.0204,phase2
165,8,1024,3.0,30000,1.39967,3.0686,phase2
166,8,1024,3.0,30000,1.396298,3.076,phase2
167,8,1024,3.0,30000,1.493722,2.8753,phase2
168,8,1024,3.0,30000,1.444506,2.9733,phase2
169,8,1024,3.0,30000,1.37475,3.1242,phase2
170,8,1024,3.0,30000,1.404271,3.0585,phase2
171,8,1024,3.0,30000,1.414576,3.0362,phase2
172,8,1024,3.0,30000,1.445019,2.9723,phase2
173,8,1024,3.0,30000,1.391181,3.0873,phase2
174,8,1024,3.0,30000,1.276427,3.3648,phase2
175,8,1024,3.0,30000,1.395446,3.0778,phase2
176,8,1024,3.0,30000,1.414038,3.0374,phase2
177,8,1024,3.0,30000,1.399761,3.0684,phase2
178,8,1024,3.0,30000,1.356945,3.1652,phase2
179,8,1024,3.0,30000,1.374345,3.1251,phase2
180,9,1024,3.0,30000,1.530754,2.8058,phase2
181,9,1024,3.0,30000,1.374604,3.1245,phase2
182,9,1024,3.0,30000,1.333552,3.2207,phase2
183,9,1024,3.0,30000,1.445444,2.9714,phase2
184,9,1024,3.0,30000,1.310463,3.2774,phase2
185,9,1024,3.0,30000,1.321935,3.249,phase2
186,9,1024,3.0,30000,1.348178,3.1858,phase2
187,9,1024,3.0,30000,1.405345,3.0562,phase2
188,9,1024,3.0,30000,1.417324,3.0303,phase2
189,9,1024,3.0,30000,1.28447,3.3438,phase2
190,9,1024,3.0,30000,1.465061,2.9316,phase2
