iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
98,4,1024,3.0,30000,1.531873,2.8037,phase1
99,4,1024,3.0,30000,1.481256,2.8995,phase1
100,5,1024,3.0,30000,1.352815,3.1748,phase1
101,5,1024,3.0,30000,1.460224,2.9413,phase1
102,5,1024,3.0,30000,1.43455,2.9939,phase1
103,5,1024,3.0,30000,1.374227,3.1254,phase1
104,5,1024,3.0,30000,1.448385,2.9653,phase1
105,5,1024,3.0,30000,1.400134,3.0675,phase1
106,5,1024,3.0,30000,1.362249,3.1528,phase1
107,5,1024,3.0,30000,1.383322,3.1048,phase1
108,5,1024,3.0,30000,1.42681,3.0102,phase1
109,5,1024,3.0,30000,1.452153,2.9577,phase1
110,5,1024,3.0,30000,1.28336,3.3467,phase1
111,5,1024,3.0,30000,1.392073,3.0853,phase1
112,5,1024,3.0,30000,1.280361,3.3545,phase1
113,5,1024,3.0,30000,1.328805,3.2322,phase1
114,5,1024,3.0,30000,1.357688,3.1634,phase1
115,5,1024,3.0,30000,1.361939,3.1536,phase1
116,5,1024,3.0,30000,1.322351,3.248,phase1
117,5,1024,3.0,30000,1.430195,3.0031,phase1
118,5,1024,3.0,30000,1.384493,3.1022,phase1
119,5,1024,3.0,30000,1.471891,2.918,phase1
120,6,1024,3.0,30000,1.339638,3.2061,phase1
121,6,1024,3.0,30000,1.417174,3.0307,phase1
122,6,1024,3.0,30000,1.384747,3.1016,phase1
123,6,1024,3.0,30000,1.37977,3.1128,phase1
124,6,1024,3.0,30000,1.367743,3.1402,phase1
125,6,1024,3.0,30000,1.387856,3.0947,phase1
126,6,1024,3.0,30000,1.387451,3.0956,phase1
127,6,1024,3.0,30000,1.391287,3.087,phase1
128,6,1024,3.0,30000,1.408424,3.0495,phase1
129,6,1024,3.0,30000,1.5233,2.8195,phase1
130,6,1024,3.0,30000,1.441403,2.9797,phase1
131,6,1024,3.0,30000,1.353646,3.1729,phase1
132,6,1024,3.0,30000,1.447716,2.9667,phase1
133,6,1024,3.0,30000,1.345493,3.1921,phase1
134,6,1024,3.0,30000,1.45788,2.946,phase1
135,6,1024,3.0,30000,1.447624,2.9669,phase1
136,6,1024,3.0,30000,1.293808,3.3196,phase1
137,6,1024,3.0,30000,1.343537,3.1968,phase1
138,6,1024,3.0,30000,1.396016,3.0766,phase1
139,6,1024,3.0,30000,1.374643,3.1244,phase1
140,7,1024,1.2,30000,1.369812,3.1354,phase2
141,7,1024,1.2,30000,1.365708,3.1449,phase2
142,7,1024,1.2,30000,1.427061,3.0097,phase2
143,7,1024,1.2,30000,1.417788,3.0293,phase2
144,7,1024,1.2,30000,1.336896,3.2126,phase2
145,7,1024,1.2,30000,1.427992,3.0077,phase2
146,7,1024,1.2,30000,1.332878,3.2223,phase2
147,7,1024,1.2,30000,1.344406,3.1947,phase2
148,7,1024,1.2,30000,1.326635,3.2375,phase2
149,7,1024,1.2,30000,1.388044,3.0943,phase2
150,7,1024,1.2,30000,1.421648,3.0211,phase2
151,7,1024,1.2,30000,1.361034,3.1557,phase2
152,7,1024,1.2,30000,1.435754,2.9914,phase2
153,7,1024,1.2,30000,1.357029,3.165,phase2
154,7,1024,1.2,30000,1.317843,3.2591,phase2
155,7,1024,1.2,30000,1.385097,3.1008,phase2
156,7,1024,1.2,30000,1.352446,3.1757,phase2
157,7,1024,1.2,30000,1.404161,3.0587,phase2
158,7,1024,1.2,30000,1.379585,3.1132,phase2
159,7,1024,1.2,30000,1.362097,3.1532,phase2
160,8,1024,1.2,30000,1.445196,2.9719,phase2
161,8,1024,1.2,30000,1.401058,3.0655,phase2
162,8,1024,1.2,30000,1.318371,3.2578,phase2
163,8,1024,1.2,30000,1.388086,3.0942,phase2
164,8,1024,1.2,30000,1.378568,3.1155,phase2
165,8,1024,1.2,30000,1.38413,3.103,phase2
166,8,1024,1.2,30000,1.400097,3.0676,phase2
167,8,1024,1.2,30000,1.530887,2.8055,phase2
