time_s,mean,std,seed0,seed1,seed2,seed3,seed4
106.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
107.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
107.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
107.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
107.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
108.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
108.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
108.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
108.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
109.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
109.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
109.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
109.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
110.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
110.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
110.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
110.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
111.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
111.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
111.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
111.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
112.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
112.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
112.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
112.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
113.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
113.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
113.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
113.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
114.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
114.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
114.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
114.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
115.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
115.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
115.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
115.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
116.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
116.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
116.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
116.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
117.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
117.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
117.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
117.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
118.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
118.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
118.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
118.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
119.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
119.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
119.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
119.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
120.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
120.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
120.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
120.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
121.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
121.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
121.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
121.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
122.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
122.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
122.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
122.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
123.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
123.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
123.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
123.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
124.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
124.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
124.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
124.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
125.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
125.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
125.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
125.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
126.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
126.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
126.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
126.75,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
127.00,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
127.25,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
127.50,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
127.75,0.975000,0.050000,1.000000,1.000000,1.000000,0.875000,1.000000
128.00,0.975000,0.050000,1.000000,1.000000,1.000000,0.875000,1.000000
128.25,0.975000,0.050000,1.000000,1.000000,1.000000,0.875000,1.000000
128.50,0.975000,0.050000,1.000000,1.000000,1.000000,0.875000,1.000000
128.75,0.975000,0.050000,1.000000,1.000000,1.000000,0.875000,1.000000
129.00,0.975000,0.050000,1.000000,1.000000,1.000000,0.875000,1.000000
129.25,0.975000,0.050000,1.000000,1.000000,1.000000,0.875000,1.000000
129.50,0.975000,0.050000,1.000000,1.000000,1.000000,0.875000,1.000000
129.75,0.975000,0.050000,1.000000,1.000000,1.000000,0.875000,1.000000
130.00,0.975000,0.050000,1.000000,1.000000,1.000000,0.875000,1.000000
130.25,0.975000,0.050000,1.000000,1.000000,1.000000,0.875000,1.000000
130.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
130.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
131.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
131.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
131.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
131.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
132.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
132.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
132.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
132.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
133.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
133.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
133.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
133.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
134.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
134.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
134.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
134.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
135.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
135.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
135.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
135.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
136.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
136.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
136.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
136.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
137.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
137.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
137.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
137.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
138.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
138.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
138.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
138.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
139.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
139.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
139.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
139.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
140.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
140.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
140.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
140.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
141.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
141.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
141.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
141.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
142.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
142.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
142.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
142.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
143.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
143.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
143.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
143.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
144.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
144.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
144.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
144.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
145.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
145.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
145.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
145.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
146.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
146.25,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
146.50,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
146.75,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
147.00,0.950000,0.100000,1.000000,1.000000,1.000000,0.750000,1.000000
147.25,0.925000,0.150000,1.000000,1.000000,1.000000,0.625000,1.000000
147.50,0.925000,0.150000,1.000000,1.000000,1.000000,0.625000,1.000000
147.75,0.925000,0.150000,1.000000,1.000000,1.000000,0.625000,1.000000
148.00,0.925000,0.150000,1.000000,1.000000,1.000000,0.625000,1.000000
148.25,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
148.50,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
148.75,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
149.00,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
149.25,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
149.50,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
149.75,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
150.00,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
150.25,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
150.50,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
150.75,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
151.00,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
151.25,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
151.50,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
151.75,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
152.00,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
152.25,0.900000,0.145774,0.875000,1.000000,1.000000,0.625000,1.000000
152.50,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
152.75,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
153.00,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
153.25,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
153.50,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
153.75,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
154.00,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
154.25,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
154.50,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
154.75,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
155.00,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
155.25,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
155.50,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
155.75,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
156.00,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
156.25,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
156.50,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
156.75,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
157.00,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
157.25,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
157.50,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
157.75,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
158.00,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
158.25,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
158.50,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
158.75,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
159.00,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
159.25,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
159.50,0.875000,0.136931,0.875000,0.875000,1.000000,0.625000,1.000000
159.75,0.850000,0.183712,0.875000,0.875000,1.000000,0.500000,1.000000
160.00,0.850000,0.183712,0.875000,0.875000,1.000000,0.500000,1.000000
160.25,0.850000,0.183712,0.875000,0.875000,1.000000,0.500000,1.000000
160.50,0.850000,0.183712,0.875000,0.875000,1.000000,0.500000,1.000000
160.75,0.850000,0.183712,0.875000,0.875000,1.000000,0.500000,1.000000
161.00,0.850000,0.183712,0.875000,0.875000,1.000000,0.500000,1.000000
161.25,0.850000,0.183712,0.875000,0.875000,1.000000,0.500000,1.000000
161.50,0.850000,0.183712,0.875000,0.875000,1.000000,0.500000,1.000000
161.75,0.850000,0.183712,0.875000,0.875000,1.000000,0.500000,1.000000
162.00,0.825000,0.187083,0.875000,0.750000,1.000000,0.500000,1.000000
162.25,0.825000,0.187083,0.875000,0.750000,1.000000,0.500000,1.000000
162.50,0.825000,0.187083,0.875000,0.750000,1.000000,0.500000,1.000000
162.75,0.800000,0.169558,0.875000,0.750000,0.875000,0.500000,1.000000
163.00,0.800000,0.169558,0.875000,0.750000,0.875000,0.500000,1.000000
163.25,0.800000,0.169558,0.875000,0.750000,0.875000,0.500000,1.000000
163.50,0.800000,0.169558,0.875000,0.750000,0.875000,0.500000,1.000000
163.75,0.800000,0.169558,0.875000,0.750000,0.875000,0.500000,1.000000
164.00,0.800000,0.169558,0.875000,0.750000,0.875000,0.500000,1.000000
164.25,0.800000,0.169558,0.875000,0.750000,0.875000,0.500000,1.000000
164.50,0.800000,0.169558,0.875000,0.750000,0.875000,0.500000,1.000000
164.75,0.800000,0.169558,0.875000,0.750000,0.875000,0.500000,1.000000
165.00,0.775000,0.215058,0.875000,0.750000,0.875000,0.375000,1.000000
165.25,0.800000,0.169558,0.875000,0.750000,0.875000,0.500000,1.000000
165.50,0.800000,0.169558,0.875000,0.750000,0.875000,0.500000,1.000000
165.75,0.800000,0.169558,0.875000,0.750000,0.875000,0.500000,1.000000
166.00,0.775000,0.215058,0.875000,0.750000,0.875000,0.375000,1.000000
166.25,0.775000,0.215058,0.875000,0.750000,0.875000,0.375000,1.000000
166.50,0.775000,0.215058,0.875000,0.750000,0.875000,0.375000,1.000000
166.75,0.775000,0.215058,0.875000,0.750000,0.875000,0.375000,1.000000
167.00,0.775000,0.215058,0.875000,0.750000,0.875000,0.375000,1.000000
167.25,0.750000,0.193649,0.875000,0.750000,0.875000,0.375000,0.875000
167.50,0.725000,0.183712,0.875000,0.750000,0.875000,0.375000,0.750000
167.75,0.725000,0.183712,0.875000,0.750000,0.875000,0.375000,0.750000
168.00,0.700000,0.169558,0.875000,0.750000,0.750000,0.375000,0.750000
168.25,0.700000,0.169558,0.875000,0.750000,0.750000,0.375000,0.750000
168.50,0.700000,0.169558,0.875000,0.750000,0.750000,0.375000,0.750000
168.75,0.700000,0.169558,0.875000,0.750000,0.750000,0.375000,0.750000
169.00,0.700000,0.169558,0.875000,0.750000,0.750000,0.375000,0.750000
169.25,0.700000,0.169558,0.875000,0.750000,0.750000,0.375000,0.750000
169.50,0.700000,0.169558,0.875000,0.750000,0.750000,0.375000,0.750000
169.75,0.700000,0.169558,0.875000,0.750000,0.750000,0.375000,0.750000
170.00,0.700000,0.169558,0.875000,0.750000,0.750000,0.375000,0.750000
170.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
170.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
170.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
171.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
171.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
171.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
171.75,0.700000,0.169558,0.875000,0.750000,0.750000,0.375000,0.750000
172.00,0.700000,0.169558,0.875000,0.750000,0.750000,0.375000,0.750000
172.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
172.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
172.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
173.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
173.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
173.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
173.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
174.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
174.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
174.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
174.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
175.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
175.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
175.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
175.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
176.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
176.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
176.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
176.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
177.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
177.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
177.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
177.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
178.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
178.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
178.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
178.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
179.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
179.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
179.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
179.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
180.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
180.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
180.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
180.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
181.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
181.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
181.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
181.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
182.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
182.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
182.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
182.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
183.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
183.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
183.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
183.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
184.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
184.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
184.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
184.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
185.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
185.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
185.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
185.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
186.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
186.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
186.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
186.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
187.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
187.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
187.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
187.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
188.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
188.25,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
188.50,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
188.75,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
189.00,0.675000,0.217945,0.875000,0.750000,0.750000,0.250000,0.750000
