iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
158,7,1024,1.2,30000,1.14127,3.7633,phase2
159,7,1024,1.2,30000,1.243858,3.4529,phase2
160,8,1024,1.2,30000,1.153345,3.7239,phase2
161,8,1024,1.2,30000,1.098161,3.9111,phase2
162,8,1024,1.2,30000,1.129306,3.8032,phase2
163,8,1024,1.2,30000,1.288773,3.3326,phase2
164,8,1024,1.2,30000,1.157942,3.7091,phase2
165,8,1024,1.2,30000,1.29301,3.3217,phase2
166,8,1024,1.2,30000,1.140462,3.766,phase2
167,8,1024,1.2,30000,1.236935,3.4723,phase2
168,8,1024,1.2,30000,1.171112,3.6674,phase2
169,8,1024,1.2,30000,1.37526,3.123,phase2
170,8,1024,1.2,30000,1.166675,3.6814,phase2
171,8,1024,1.2,30000,1.17052,3.6693,phase2
172,8,1024,1.2,30000,1.140317,3.7665,phase2
173,8,1024,1.2,30000,1.184961,3.6246,phase2
174,8,1024,1.2,30000,1.261294,3.4052,phase2
175,8,1024,1.2,30000,1.17607,3.652,phase2
176,8,1024,1.2,30000,1.205481,3.5629,phase2
177,8,1024,1.2,30000,1.175685,3.6532,phase2
178,8,1024,1.2,30000,1.138632,3.772,phase2
179,8,1024,1.2,30000,1.111776,3.8632,phase2
180,9,1024,1.2,30000,1.162159,3.6957,phase2
181,9,1024,1.2,30000,1.128482,3.806,phase2
182,9,1024,1.2,30000,1.18865,3.6133,phase2
183,9,1024,1.2,30000,1.149477,3.7365,phase2
184,9,1024,1.2,30000,1.171819,3.6652,phase2
185,9,1024,1.2,30000,1.183906,3.6278,phase2
186,9,1024,1.2,30000,1.304724,3.2919,phase2
187,9,1024,1.2,30000,1.345428,3.1923,phase2
188,9,1024,1.2,30000,1.157882,3.7093,phase2
189,9,1024,1.2,30000,1.127674,3.8087,phase2
190,9,1024,1.2,30000,1.145469,3.7495,phase2
191,9,1024,1.2,30000,1.154295,3.7209,phase2
192,9,1024,1.2,30000,1.223279,3.511,phase2
193,9,1024,1.2,30000,1.231185,3.4885,phase2
194,9,1024,1.2,30000,1.145045,3.7509,phase2
195,9,1024,1.2,30000,1.179888,3.6401,phase2
196,9,1024,1.2,30000,1.188131,3.6149,phase2
197,9,1024,1.2,30000,1.184181,3.627,phase2
198,9,1024,1.2,30000,1.141997,3.7609,phase2
199,9,1024,1.2,30000,1.171438,3.6664,phase2
200,10,1024,1.2,30000,1.144929,3.7513,phase2
201,10,1024,1.2,30000,1.145961,3.7479,phase2
202,10,1024,1.2,30000,1.296268,3.3133,phase2
203,10,1024,1.2,30000,1.226703,3.5012,phase2
204,10,1024,1.2,30000,1.130988,3.7975,phase2
205,10,1024,1.2,30000,1.237204,3.4715,phase2
206,10,1024,1.2,30000,1.243265,3.4546,phase2
207,10,1024,1.2,30000,1.153454,3.7236,phase2
208,10,1024,1.2,30000,1.293449,3.3206,phase2
209,10,1024,1.2,30000,1.257392,3.4158,phase2
210,10,1024,1.2,30000,1.180047,3.6397,phase2
211,10,1024,1.2,30000,1.223722,3.5098,phase2
212,10,1024,1.2,30000,1.114883,3.8524,phase2
213,10,1024,1.2,30000,1.179659,3.6409,phase2
214,10,1024,1.2,30000,1.149056,3.7378,phase2
215,10,1024,1.2,30000,1.205238,3.5636,phase2
216,10,1024,1.2,30000,1.154434,3.7204,phase2
217,10,1024,1.2,30000,1.262599,3.4017,phase2
218,10,1024,1.2,30000,1.141121,3.7638,phase2
219,10,1024,1.2,30000,1.179245,3.6421,phase2
220,11,1024,1.2,30000,1.14089,3.7646,phase2
221,11,1024,1.2,30000,1.210491,3.5481,phase2
222,11,1024,1.2,30000,1.192749,3.6009,phase2
223,11,1024,1.2,30000,1.120814,3.832,phase2
224,11,1024,1.2,30000,1.119336,3.8371,phase2
225,11,1024,1.2,30000,1.175951,3.6523,phase2
226,11,1024,1.2,30000,1.275035,3.3685,phase2
227,11,1024,1.2,30000,1.129821,3.8015,phase2
228,11,1024,1.2,30000,1.193102,3.5998,phase2
229,11,1024,1.2,30000,1.157623,3.7102,phase2
230,11,1024,1.2,30000,1.136755,3.7783,phase2
231,11,1024,1.2,30000,1.13282,3.7914,phase2
232,11,1024,1.2,30000,1.170575,3.6691,phase2
233,11,1024,1.2,30000,1.183635,3.6286,phase2
234,11,1024,1.2,30000,1.215642,3.5331,phase2
235,11,1024,1.2,30000,1.115894,3.8489,phase2
236,11,1024,1.2,30000,1.189632,3.6103,phase2
237,11,1024,1.2,30000,1.209646,3.5506,phase2
238,11,1024,1.2,30000,1.146157,3.7473,phase2
239,11,1024,1.2,30000,1.237214,3.4715,phase2
240,12,1024,1.2,30000,1.145161,3.7505,phase2
241,12,1024,1.2,30000,1.249318,3.4378,phase2
242,12,1024,1.2,30000,1.265953,3.3927,phase2
243,12,1024,1.2,30000,1.245813,3.4475,phase2
244,12,1024,1.2,30000,1.172245,3.6639,phase2
245,12,1024,1.2,30000,1.20111,3.5758,phase2
246,12,1024,1.2,30000,1.15472,3.7195,phase2
247,12,1024,1.2,30000,1.142011,3.7609,phase2
248,12,1024,1.2,30000,1.236442,3.4737,phase2
249,12,1024,1.2,30000,1.17234,3.6636,phase2
250,12,1024,1.2,30000,1.168056,3.677,phase2
251,12,1024,1.2,30000,1.105815,3.884,phase2
252,12,1024,1.2,30000,1.175323,3.6543,phase2
253,12,1024,1.2,30000,1.123054,3.8244,phase2
254,12,1024,1.2,30000,1.128491,3.8059,phase2
255,12,1024,1.2,30000,1.176865,3.6495,phase2
256,12,1024,1.2,30000,1.322043,3.2487,phase2
257,12,1024,1.2,30000,1.068025,4.0214,phase2
258,12,1024,1.2,30000,1.226864,3.5008,phase2
259,12,1024,1.2,30000,1.115838,3.8491,phase2
260,13,1024,1.2,30000,1.309492,3.2799,phase2
261,13,1024,1.2,30000,1.167136,3.6799,phase2
262,13,1024,1.2,30000,1.16204,3.6961,phase2
