iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
98,4,1024,1.2,30000,0.713451,6.02,phase1
99,4,1024,1.2,30000,0.724818,5.9256,phase1
100,5,1024,1.2,30000,0.733542,5.8551,phase1
101,5,1024,1.2,30000,0.7031,6.1086,phase1
102,5,1024,1.2,30000,0.72973,5.8857,phase1
103,5,1024,1.2,30000,0.811351,5.2936,phase1
104,5,1024,1.2,30000,1.192829,3.6007,phase1
105,5,1024,1.2,30000,1.193004,3.6001,phase1
106,5,1024,1.2,30000,1.245396,3.4487,phase1
107,5,1024,1.2,30000,1.252021,3.4304,phase1
108,5,1024,1.2,30000,1.253796,3.4256,phase1
109,5,1024,1.2,30000,1.293033,3.3216,phase1
110,5,1024,1.2,30000,1.188199,3.6147,phase1
111,5,1024,1.2,30000,1.218933,3.5235,phase1
112,5,1024,1.2,30000,1.210836,3.5471,phase1
113,5,1024,1.2,30000,1.183483,3.6291,phase1
114,5,1024,1.2,30000,1.20944,3.5512,phase1
115,5,1024,1.2,30000,1.233205,3.4828,phase1
116,5,1024,1.2,30000,1.20959,3.5508,phase1
117,5,1024,1.2,30000,1.231167,3.4885,phase1
118,5,1024,1.2,30000,1.244262,3.4518,phase1
119,5,1024,1.2,30000,1.24523,3.4491,phase1
120,6,1024,1.2,30000,1.209845,3.55,phase1
121,6,1024,1.2,30000,1.219628,3.5215,phase1
122,6,1024,1.2,30000,1.227703,3.4984,phase1
123,6,1024,1.2,30000,1.203458,3.5689,phase1
124,6,1024,1.2,30000,1.401042,3.0656,phase1
125,6,1024,1.2,30000,1.275833,3.3664,phase1
126,6,1024,1.2,30000,1.318493,3.2575,phase1
127,6,1024,1.2,30000,1.271062,3.379,phase1
128,6,1024,1.2,30000,1.210577,3.5479,phase1
129,6,1024,1.2,30000,1.242237,3.4574,phase1
130,6,1024,1.2,30000,1.210341,3.5486,phase1
131,6,1024,1.2,30000,1.209596,3.5507,phase1
132,6,1024,1.2,30000,1.201841,3.5737,phase1
133,6,1024,1.2,30000,1.262728,3.4013,phase1
134,6,1024,1.2,30000,1.206826,3.5589,phase1
135,6,1024,1.2,30000,1.174562,3.6567,phase1
136,6,1024,1.2,30000,1.232422,3.485,phase1
137,6,1024,1.2,30000,1.193554,3.5985,phase1
138,6,1024,1.2,30000,1.339746,3.2058,phase1
139,6,1024,1.2,30000,1.202327,3.5722,phase1
140,7,1024,3.0,30000,1.228728,3.4955,phase2
141,7,1024,3.0,30000,1.216687,3.53,phase2
142,7,1024,3.0,30000,1.209599,3.5507,phase2
143,7,1024,3.0,30000,1.222535,3.5132,phase2
