iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
99,4,1024,3.0,30000,1.21851,3.5248,phase1
100,5,1024,3.0,30000,1.205555,3.5626,phase1
101,5,1024,3.0,30000,1.29789,3.3092,phase1
102,5,1024,3.0,30000,1.228622,3.4958,phase1
103,5,1024,3.0,30000,1.233708,3.4813,phase1
104,5,1024,3.0,30000,1.184116,3.6272,phase1
105,5,1024,3.0,30000,1.270084,3.3816,phase1
106,5,1024,3.0,30000,1.261928,3.4035,phase1
107,5,1024,3.0,30000,1.261625,3.4043,phase1
108,5,1024,3.0,30000,1.28318,3.3471,phase1
109,5,1024,3.0,30000,1.250127,3.4356,phase1
110,5,1024,3.0,30000,1.263238,3.4,phase1
111,5,1024,3.0,30000,1.259091,3.4112,phase1
112,5,1024,3.0,30000,1.244383,3.4515,phase1
113,5,1024,3.0,30000,1.31371,3.2693,phase1
114,5,1024,3.0,30000,1.253726,3.4258,phase1
115,5,1024,3.0,30000,1.236065,3.4747,phase1
116,5,1024,3.0,30000,1.153353,3.7239,phase1
117,5,1024,3.0,30000,1.285062,3.3422,phase1
118,5,1024,3.0,30000,1.20236,3.5721,phase1
119,5,1024,3.0,30000,1.266134,3.3922,phase1
120,6,1024,3.0,30000,1.18532,3.6235,phase1
121,6,1024,3.0,30000,1.26588,3.3929,phase1
122,6,1024,3.0,30000,1.193753,3.5979,phase1
123,6,1024,3.0,30000,1.263318,3.3998,phase1
124,6,1024,3.0,30000,1.210625,3.5477,phase1
125,6,1024,3.0,30000,1.238704,3.4673,phase1
126,6,1024,3.0,30000,1.214541,3.5363,phase1
127,6,1024,3.0,30000,1.211353,3.5456,phase1
128,6,1024,3.0,30000,1.245378,3.4487,phase1
129,6,1024,3.0,30000,1.285735,3.3405,phase1
130,6,1024,3.0,30000,1.335036,3.2171,phase1
131,6,1024,3.0,30000,1.274266,3.3705,phase1
132,6,1024,3.0,30000,1.235707,3.4757,phase1
133,6,1024,3.0,30000,1.218535,3.5247,phase1
134,6,1024,3.0,30000,1.226779,3.501,phase1
135,6,1024,3.0,30000,1.184223,3.6268,phase1
136,6,1024,3.0,30000,1.200786,3.5768,phase1
137,6,1024,3.0,30000,1.309944,3.2787,phase1
138,6,1024,3.0,30000,1.271133,3.3789,phase1
139,6,1024,3.0,30000,1.196676,3.5891,phase1
140,7,1024,1.2,30000,1.23114,3.4886,phase2
141,7,1024,1.2,30000,1.197293,3.5872,phase2
142,7,1024,1.2,30000,1.241624,3.4592,phase2
143,7,1024,1.2,30000,1.211348,3.5456,phase2
144,7,1024,1.2,30000,1.275408,3.3675,phase2
145,7,1024,1.2,30000,1.209816,3.5501,phase2
146,7,1024,1.2,30000,1.231749,3.4869,phase2
147,7,1024,1.2,30000,1.261574,3.4045,phase2
148,7,1024,1.2,30000,1.250001,3.436,phase2
149,7,1024,1.2,30000,1.231279,3.4882,phase2
150,7,1024,1.2,30000,1.19658,3.5894,phase2
151,7,1024,1.2,30000,1.292645,3.3226,phase2
152,7,1024,1.2,30000,1.157702,3.7099,phase2
153,7,1024,1.2,30000,1.260615,3.407,phase2
154,7,1024,1.2,30000,1.231915,3.4864,phase2
155,7,1024,1.2,30000,1.337907,3.2102,phase2
156,7,1024,1.2,30000,1.219933,3.5207,phase2
157,7,1024,1.2,30000,1.296398,3.313,phase2
158,7,1024,1.2,30000,1.296349,3.3131,phase2
159,7,1024,1.2,30000,1.244232,3.4519,phase2
160,8,1024,1.2,30000,1.262865,3.401,phase2
161,8,1024,1.2,30000,1.262349,3.4024,phase2
162,8,1024,1.2,30000,1.274298,3.3705,phase2
163,8,1024,1.2,30000,1.231489,3.4876,phase2
164,8,1024,1.2,30000,1.212207,3.5431,phase2
165,8,1024,1.2,30000,1.267125,3.3895,phase2
166,8,1024,1.2,30000,1.258182,3.4136,phase2
167,8,1024,1.2,30000,1.300305,3.303,phase2
168,8,1024,1.2,30000,1.275566,3.3671,phase2
169,8,1024,1.2,30000,1.142188,3.7603,phase2
170,8,1024,1.2,30000,1.219414,3.5222,phase2
171,8,1024,1.2,30000,1.278804,3.3586,phase2
172,8,1024,1.2,30000,1.184141,3.6271,phase2
173,8,1024,1.2,30000,1.236881,3.4724,phase2
174,8,1024,1.2,30000,1.266293,3.3918,phase2
175,8,1024,1.2,30000,1.218482,3.5249,phase2
176,8,1024,1.2,30000,1.210653,3.5476,phase2
177,8,1024,1.2,30000,1.300898,3.3015,phase2
178,8,1024,1.2,30000,1.192714,3.601,phase2
179,8,1024,1.2,30000,1.235769,3.4755,phase2
180,9,1024,1.2,30000,1.280311,3.3546,phase2
181,9,1024,1.2,30000,1.189676,3.6102,phase2
182,9,1024,1.2,30000,1.223206,3.5112,phase2
183,9,1024,1.2,30000,1.214581,3.5362,phase2
184,9,1024,1.2,30000,1.175253,3.6545,phase2
185,9,1024,1.2,30000,1.274775,3.3692,phase2
186,9,1024,1.2,30000,1.33052,3.228,phase2
187,9,1024,1.2,30000,1.266987,3.3899,phase2
188,9,1024,1.2,30000,1.206442,3.56,phase2
189,9,1024,1.2,30000,1.166744,3.6812,phase2
190,9,1024,1.2,30000,1.418055,3.0288,phase2
191,9,1024,1.2,30000,1.205523,3.5627,phase2
192,9,1024,1.2,30000,1.203245,3.5695,phase2
193,9,1024,1.2,30000,1.356677,3.1658,phase2
194,9,1024,1.2,30000,1.218545,3.5247,phase2
195,9,1024,1.2,30000,1.197089,3.5878,phase2
196,9,1024,1.2,30000,1.291612,3.3253,phase2
197,9,1024,1.2,30000,1.218485,3.5248,phase2
198,9,1024,1.2,30000,1.198381,3.584,phase2
199,9,1024,1.2,30000,1.22433,3.508,phase2
200,10,1024,1.2,30000,1.330475,3.2281,phase2
201,10,1024,1.2,30000,1.188094,3.615,phase2
202,10,1024,1.2,30000,1.189928,3.6094,phase2
203,10,1024,1.2,30000,1.24039,3.4626,phase2
204,10,1024,1.2,30000,1.27901,3.358,phase2
205,10,1024,1.2,30000,1.209827,3.5501,phase2
206,10,1024,1.2,30000,1.3696,3.1359,phase2
207,10,1024,1.2,30000,1.244659,3.4507,phase2
208,10,1024,1.2,30000,1.235653,3.4759,phase2
209,10,1024,1.2,30000,1.247135,3.4439,phase2
210,10,1024,1.2,30000,1.218855,3.5238,phase2
211,10,1024,1.2,30000,1.248511,3.4401,phase2
212,10,1024,1.2,30000,1.218951,3.5235,phase2
213,10,1024,1.2,30000,1.202561,3.5715,phase2
214,10,1024,1.2,30000,1.252969,3.4278,phase2
215,10,1024,1.2,30000,1.201149,3.5757,phase2
216,10,1024,1.2,30000,0.987639,4.3487,phase2
217,10,1024,1.2,30000,0.696291,6.1684,phase2
218,10,1024,1.2,30000,0.640201,6.7088,phase2
219,10,1024,1.2,30000,0.637641,6.7357,phase2
220,11,1024,1.2,30000,0.631255,6.8039,phase2
221,11,1024,1.2,30000,0.636666,6.746,phase2
222,11,1024,1.2,30000,0.648287,6.6251,phase2
223,11,1024,1.2,30000,0.707279,6.0725,phase2
224,11,1024,1.2,30000,0.621345,6.9124,phase2
225,11,1024,1.2,30000,0.670754,6.4032,phase2
226,11,1024,1.2,30000,0.632878,6.7864,phase2
227,11,1024,1.2,30000,0.653893,6.5683,phase2
228,11,1024,1.2,30000,0.606582,7.0806,phase2
229,11,1024,1.2,30000,0.685748,6.2632,phase2
230,11,1024,1.2,30000,0.680437,6.3121,phase2
231,11,1024,1.2,30000,0.629001,6.8282,phase2
232,11,1024,1.2,30000,0.691603,6.2102,phase2
233,11,1024,1.2,30000,0.684878,6.2711,phase2
234,11,1024,1.2,30000,0.660477,6.5028,phase2
235,11,1024,1.2,30000,0.655889,6.5483,phase2
236,11,1024,1.2,30000,0.629441,6.8235,phase2
237,11,1024,1.2,30000,0.662187,6.486,phase2
238,11,1024,1.2,30000,0.646805,6.6403,phase2
239,11,1024,1.2,30000,0.683608,6.2828,phase2
240,12,1024,1.2,30000,0.677858,6.3361,phase2
241,12,1024,1.2,30000,0.651464,6.5928,phase2
242,12,1024,1.2,30000,0.613059,7.0058,phase2
243,12,1024,1.2,30000,0.629314,6.8248,phase2
244,12,1024,1.2,30000,0.633203,6.7829,phase2
245,12,1024,1.2,30000,0.631784,6.7982,phase2
246,12,1024,1.2,30000,0.610044,7.0404,phase2
247,12,1024,1.2,30000,0.667083,6.4384,phase2
248,12,1024,1.2,30000,0.70002,6.1355,phase2
249,12,1024,1.2,30000,0.66291,6.479,phase2
250,12,1024,1.2,30000,0.667942,6.4301,phase2
251,12,1024,1.2,30000,0.62594,6.8616,phase2
252,12,1024,1.2,30000,0.604466,7.1054,phase2
253,12,1024,1.2,30000,0.638798,6.7235,phase2
254,12,1024,1.2,30000,0.644785,6.6611,phase2
255,12,1024,1.2,30000,0.673394,6.3781,phase2
256,12,1024,1.2,30000,0.674911,6.3638,phase2
257,12,1024,1.2,30000,0.63466,6.7674,phase2
258,12,1024,1.2,30000,0.6718,6.3932,phase2
259,12,1024,1.2,30000,0.658523,6.5221,phase2
260,13,1024,1.2,30000,0.673494,6.3771,phase2
261,13,1024,1.2,30000,0.669853,6.4118,phase2
262,13,1024,1.2,30000,0.709248,6.0557,phase2
263,13,1024,1.2,30000,0.653315,6.5741,phase2
264,13,1024,1.2,30000,0.653573,6.5715,phase2
265,13,1024,1.2,30000,0.656582,6.5414,phase2
266,13,1024,1.2,30000,0.692488,6.2022,phase2
267,13,1024,1.2,30000,0.647486,6.6333,phase2
268,13,1024,1.2,30000,0.655371,6.5535,phase2
269,13,1024,1.2,30000,0.660996,6.4977,phase2
270,13,1024,1.2,30000,0.616986,6.9612,phase2
271,13,1024,1.2,30000,0.664521,6.4633,phase2
272,13,1024,1.2,30000,0.620015,6.9272,phase2
273,13,1024,1.2,30000,0.609024,7.0522,phase2
274,13,1024,1.2,30000,0.689216,6.2317,phase2
275,13,1024,1.2,30000,0.65751,6.5322,phase2
276,13,1024,1.2,30000,0.651969,6.5877,phase2
277,13,1024,1.2,30000,0.620418,6.9227,phase2
278,13,1024,1.2,30000,0.625624,6.8651,phase2
279,13,1024,1.2,30000,0.673177,6.3801,phase2
280,14,1024,1.2,30000,0.678177,6.3331,phase2
281,14,1024,1.2,30000,0.694668,6.1828,phase2
282,14,1024,1.2,30000,0.640337,6.7074,phase2
283,14,1024,1.2,30000,0.664895,6.4596,phase2
284,14,1024,1.2,30000,0.678363,6.3314,phase2
285,14,1024,1.2,30000,0.666595,6.4431,phase2
286,14,1024,1.2,30000,0.642396,6.6859,phase2
287,14,1024,1.2,30000,0.680105,6.3152,phase2
288,14,1024,1.2,30000,0.666583,6.4433,phase2
289,14,1024,1.2,30000,0.691391,6.2121,phase2
290,14,1024,1.2,30000,0.626295,6.8577,phase2
291,14,1024,1.2,30000,0.640046,6.7104,phase2
292,14,1024,1.2,30000,0.66588,6.4501,phase2
293,14,1024,1.2,30000,0.691454,6.2115,phase2
294,14,1024,1.2,30000,0.657371,6.5336,phase2
295,14,1024,1.2,30000,0.643529,6.6741,phase2
296,14,1024,1.2,30000,0.630582,6.8111,phase2
297,14,1024,1.2,30000,0.64123,6.698,phase2
298,14,1024,1.2,30000,0.638721,6.7243,phase2
299,14,1024,1.2,30000,0.692102,6.2057,phase2
