iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
63,3,1024,3.0,30000,1.262206,3.4027,phase1
64,3,1024,3.0,30000,1.326263,3.2384,phase1
65,3,1024,3.0,30000,1.26657,3.391,phase1
66,3,1024,3.0,30000,1.318795,3.2567,phase1
67,3,1024,3.0,30000,1.308871,3.2814,phase1
68,3,1024,3.0,30000,1.395087,3.0786,phase1
69,3,1024,3.0,30000,1.400261,3.0673,phase1
70,3,1024,3.0,30000,1.301258,3.3006,phase1
71,3,1024,3.0,30000,1.291715,3.325,phase1
72,3,1024,3.0,30000,1.420929,3.0226,phase1
73,3,1024,3.0,30000,1.338908,3.2078,phase1
74,3,1024,3.0,30000,1.300534,3.3025,phase1
75,3,1024,3.0,30000,1.340231,3.2046,phase1
76,3,1024,3.0,30000,1.273987,3.3713,phase1
77,3,1024,3.0,30000,1.41857,3.0277,phase1
78,3,1024,3.0,30000,1.255741,3.4203,phase1
79,3,1024,3.0,30000,1.29641,3.313,phase1
80,4,1024,3.0,30000,1.482244,2.8976,phase1
81,4,1024,3.0,30000,1.319278,3.2555,phase1
82,4,1024,3.0,30000,1.341211,3.2023,phase1
83,4,1024,3.0,30000,1.265756,3.3932,phase1
84,4,1024,3.0,30000,1.271788,3.3771,phase1
85,4,1024,3.0,30000,1.289991,3.3295,phase1
86,4,1024,3.0,30000,1.235852,3.4753,phase1
87,4,1024,3.0,30000,1.348118,3.1859,phase1
88,4,1024,3.0,30000,1.325053,3.2414,phase1
89,4,1024,3.0,30000,1.367015,3.1419,phase1
90,4,1024,3.0,30000,1.3222,3.2483,phase1
91,4,1024,3.0,30000,1.338319,3.2092,phase1
92,4,1024,3.0,30000,1.357506,3.1639,phase1
93,4,1024,3.0,30000,1.396503,3.0755,phase1
94,4,1024,3.0,30000,1.327613,3.2351,phase1
95,4,1024,3.0,30000,1.321804,3.2493,phase1
96,4,1024,3.0,30000,1.288357,3.3337,phase1
97,4,1024,3.0,30000,1.30448,3.2925,phase1
98,4,1024,3.0,30000,1.283238,3.347,phase1
99,4,1024,3.0,30000,1.33274,3.2227,phase1
100,5,1024,3.0,30000,1.309346,3.2802,phase1
101,5,1024,3.0,30000,1.374425,3.1249,phase1
102,5,1024,3.0,30000,1.343652,3.1965,phase1
103,5,1024,3.0,30000,1.296019,3.314,phase1
104,5,1024,3.0,30000,1.272082,3.3763,phase1
105,5,1024,3.0,30000,1.309229,3.2805,phase1
106,5,1024,3.0,30000,1.404344,3.0583,phase1
107,5,1024,3.0,30000,1.333852,3.22,phase1
108,5,1024,3.0,30000,1.327663,3.235,phase1
109,5,1024,3.0,30000,1.309317,3.2803,phase1
110,5,1024,3.0,30000,1.341339,3.202,phase1
111,5,1024,3.0,30000,1.231434,3.4878,phase1
112,5,1024,3.0,30000,1.300313,3.303,phase1
