iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
98,4,1024,1.2,30000,1.176298,3.6513,phase1
99,4,1024,1.2,30000,1.172585,3.6628,phase1
100,5,1024,1.2,30000,1.196764,3.5888,phase1
101,5,1024,1.2,30000,1.246319,3.4461,phase1
102,5,1024,1.2,30000,1.214911,3.5352,phase1
103,5,1024,1.2,30000,1.215559,3.5333,phase1
104,5,1024,1.2,30000,1.291121,3.3265,phase1
105,5,1024,1.2,30000,1.29238,3.3233,phase1
106,5,1024,1.2,30000,1.188606,3.6134,phase1
107,5,1024,1.2,30000,1.261634,3.4043,phase1
108,5,1024,1.2,30000,1.257154,3.4164,phase1
109,5,1024,1.2,30000,1.26203,3.4032,phase1
110,5,1024,1.2,30000,1.205711,3.5622,phase1
111,5,1024,1.2,30000,1.180161,3.6393,phase1
112,5,1024,1.2,30000,1.248647,3.4397,phase1
113,5,1024,1.2,30000,1.199957,3.5793,phase1
114,5,1024,1.2,30000,1.200846,3.5766,phase1
115,5,1024,1.2,30000,1.188011,3.6153,phase1
116,5,1024,1.2,30000,1.206355,3.5603,phase1
117,5,1024,1.2,30000,1.252015,3.4304,phase1
118,5,1024,1.2,30000,1.29305,3.3216,phase1
119,5,1024,1.2,30000,1.350803,3.1796,phase1
120,6,1024,1.2,30000,1.301007,3.3013,phase1
121,6,1024,1.2,30000,1.223457,3.5105,phase1
122,6,1024,1.2,30000,1.29218,3.3238,phase1
123,6,1024,1.2,30000,1.19676,3.5888,phase1
124,6,1024,1.2,30000,1.211588,3.5449,phase1
125,6,1024,1.2,30000,1.224304,3.5081,phase1
126,6,1024,1.2,30000,1.176759,3.6498,phase1
127,6,1024,1.2,30000,1.174983,3.6553,phase1
128,6,1024,1.2,30000,1.309607,3.2796,phase1
129,6,1024,1.2,30000,1.287667,3.3355,phase1
130,6,1024,1.2,30000,1.173995,3.6584,phase1
131,6,1024,1.2,30000,1.262982,3.4007,phase1
132,6,1024,1.2,30000,1.401727,3.0641,phase1
133,6,1024,1.2,30000,1.319634,3.2547,phase1
134,6,1024,1.2,30000,1.185604,3.6226,phase1
135,6,1024,1.2,30000,1.168448,3.6758,phase1
136,6,1024,1.2,30000,1.270002,3.3819,phase1
137,6,1024,1.2,30000,1.196681,3.5891,phase1
138,6,1024,1.2,30000,1.22251,3.5132,phase1
139,6,1024,1.2,30000,1.20136,3.5751,phase1
140,7,1024,3.0,30000,1.210022,3.5495,phase2
141,7,1024,3.0,30000,1.189264,3.6115,phase2
142,7,1024,3.0,30000,1.279492,3.3568,phase2
143,7,1024,3.0,30000,1.257301,3.416,phase2
144,7,1024,3.0,30000,1.244748,3.4505,phase2
145,7,1024,3.0,30000,1.280773,3.3534,phase2
146,7,1024,3.0,30000,1.287473,3.336,phase2
147,7,1024,3.0,30000,1.272071,3.3764,phase2
148,7,1024,3.0,30000,1.254533,3.4236,phase2
149,7,1024,3.0,30000,1.159624,3.7038,phase2
150,7,1024,3.0,30000,1.314732,3.2668,phase2
151,7,1024,3.0,30000,1.389542,3.0909,phase2
152,7,1024,3.0,30000,1.209839,3.55,phase2
153,7,1024,3.0,30000,1.201256,3.5754,phase2
154,7,1024,3.0,30000,1.318795,3.2567,phase2
155,7,1024,3.0,30000,1.26157,3.4045,phase2
156,7,1024,3.0,30000,1.211893,3.544,phase2
157,7,1024,3.0,30000,1.309823,3.279,phase2
158,7,1024,3.0,30000,1.16802,3.6771,phase2
159,7,1024,3.0,30000,1.315113,3.2659,phase2
160,8,1024,3.0,30000,1.18791,3.6156,phase2
161,8,1024,3.0,30000,1.226896,3.5007,phase2
162,8,1024,3.0,30000,1.201399,3.575,phase2
163,8,1024,3.0,30000,1.19371,3.598,phase2
164,8,1024,3.0,30000,1.20637,3.5602,phase2
165,8,1024,3.0,30000,1.181052,3.6366,phase2
166,8,1024,3.0,30000,1.225496,3.5047,phase2
167,8,1024,3.0,30000,1.220134,3.5201,phase2
168,8,1024,3.0,30000,1.228573,3.4959,phase2
169,8,1024,3.0,30000,1.166711,3.6813,phase2
170,8,1024,3.0,30000,1.188226,3.6146,phase2
171,8,1024,3.0,30000,1.183428,3.6293,phase2
172,8,1024,3.0,30000,1.262193,3.4028,phase2
173,8,1024,3.0,30000,1.211339,3.5456,phase2
174,8,1024,3.0,30000,1.185291,3.6236,phase2
175,8,1024,3.0,30000,1.241016,3.4608,phase2
176,8,1024,3.0,30000,1.171009,3.6677,phase2
177,8,1024,3.0,30000,1.184975,3.6245,phase2
178,8,1024,3.0,30000,1.151084,3.7312,phase2
179,8,1024,3.0,30000,1.177928,3.6462,phase2
180,9,1024,3.0,30000,1.205528,3.5627,phase2
181,9,1024,3.0,30000,1.162066,3.696,phase2
182,9,1024,3.0,30000,1.266392,3.3915,phase2
183,9,1024,3.0,30000,1.278915,3.3583,phase2
184,9,1024,3.0,30000,1.270189,3.3814,phase2
185,9,1024,3.0,30000,1.23571,3.4757,phase2
186,9,1024,3.0,30000,1.179763,3.6405,phase2
187,9,1024,3.0,30000,1.249891,3.4363,phase2
188,9,1024,3.0,30000,1.375778,3.1218,phase2
189,9,1024,3.0,30000,1.250902,3.4335,phase2
