iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
98,4,1024,1.2,30000,1.284802,3.3429,phase1
99,4,1024,1.2,30000,1.110256,3.8684,phase1
100,5,1024,1.2,30000,1.103093,3.8936,phase1
101,5,1024,1.2,30000,1.22723,3.4997,phase1
102,5,1024,1.2,30000,1.219562,3.5217,phase1
103,5,1024,1.2,30000,1.227961,3.4976,phase1
104,5,1024,1.2,30000,1.283888,3.3453,phase1
105,5,1024,1.2,30000,1.209808,3.5501,phase1
106,5,1024,1.2,30000,1.16649,3.682,phase1
107,5,1024,1.2,30000,1.120685,3.8324,phase1
108,5,1024,1.2,30000,1.101603,3.8988,phase1
109,5,1024,1.2,30000,1.205461,3.5629,phase1
110,5,1024,1.2,30000,1.171029,3.6677,phase1
111,5,1024,1.2,30000,1.412785,3.0401,phase1
112,5,1024,1.2,30000,1.093076,3.9292,phase1
113,5,1024,1.2,30000,1.240154,3.4633,phase1
114,5,1024,1.2,30000,1.218117,3.5259,phase1
115,5,1024,1.2,30000,1.225542,3.5045,phase1
116,5,1024,1.2,30000,1.110591,3.8673,phase1
117,5,1024,1.2,30000,1.297104,3.3112,phase1
118,5,1024,1.2,30000,1.111029,3.8658,phase1
119,5,1024,1.2,30000,1.141471,3.7627,phase1
120,6,1024,1.2,30000,1.175511,3.6537,phase1
121,6,1024,1.2,30000,1.157879,3.7093,phase1
122,6,1024,1.2,30000,1.150545,3.733,phase1
123,6,1024,1.2,30000,1.18664,3.6194,phase1
124,6,1024,1.2,30000,1.170899,3.6681,phase1
125,6,1024,1.2,30000,1.309292,3.2804,phase1
126,6,1024,1.2,30000,1.123277,3.8236,phase1
127,6,1024,1.2,30000,1.35792,3.1629,phase1
128,6,1024,1.2,30000,1.166744,3.6812,phase1
129,6,1024,1.2,30000,1.352431,3.1757,phase1
130,6,1024,1.2,30000,1.224779,3.5067,phase1
131,6,1024,1.2,30000,1.223961,3.5091,phase1
132,6,1024,1.2,30000,1.188287,3.6144,phase1
133,6,1024,1.2,30000,1.210196,3.549,phase1
134,6,1024,1.2,30000,1.219786,3.5211,phase1
135,6,1024,1.2,30000,1.28352,3.3462,phase1
136,6,1024,1.2,30000,1.342367,3.1995,phase1
137,6,1024,1.2,30000,1.171018,3.6677,phase1
138,6,1024,1.2,30000,1.105988,3.8834,phase1
139,6,1024,1.2,30000,1.361885,3.1537,phase1
140,7,1024,3.0,30000,1.197426,3.5868,phase2
141,7,1024,3.0,30000,1.110957,3.866,phase2
142,7,1024,3.0,30000,1.206766,3.5591,phase2
143,7,1024,3.0,30000,1.159584,3.7039,phase2
144,7,1024,3.0,30000,1.137303,3.7764,phase2
145,7,1024,3.0,30000,1.180823,3.6373,phase2
146,7,1024,3.0,30000,1.287583,3.3357,phase2
147,7,1024,3.0,30000,1.150046,3.7346,phase2
148,7,1024,3.0,30000,1.166601,3.6816,phase2
149,7,1024,3.0,30000,1.362071,3.1533,phase2
