iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
99,4,1024,1.2,30000,1.206746,3.5591,phase1
100,5,1024,1.2,30000,1.3788,3.115,phase1
101,5,1024,1.2,30000,1.119185,3.8376,phase1
102,5,1024,1.2,30000,1.189844,3.6097,phase1
103,5,1024,1.2,30000,1.232472,3.4848,phase1
104,5,1024,1.2,30000,1.253842,3.4254,phase1
105,5,1024,1.2,30000,1.106683,3.8809,phase1
106,5,1024,1.2,30000,1.253119,3.4274,phase1
107,5,1024,1.2,30000,1.161975,3.6963,phase1
108,5,1024,1.2,30000,1.168769,3.6748,phase1
109,5,1024,1.2,30000,1.276201,3.3654,phase1
110,5,1024,1.2,30000,1.320577,3.2523,phase1
111,5,1024,1.2,30000,1.157629,3.7101,phase1
112,5,1024,1.2,30000,1.154671,3.7196,phase1
113,5,1024,1.2,30000,1.188049,3.6151,phase1
114,5,1024,1.2,30000,1.293411,3.3207,phase1
115,5,1024,1.2,30000,1.144973,3.7512,phase1
116,5,1024,1.2,30000,1.222541,3.5131,phase1
117,5,1024,1.2,30000,1.198529,3.5835,phase1
118,5,1024,1.2,30000,1.201928,3.5734,phase1
119,5,1024,1.2,30000,1.220115,3.5201,phase1
120,6,1024,1.2,30000,1.197261,3.5873,phase1
121,6,1024,1.2,30000,1.196893,3.5884,phase1
122,6,1024,1.2,30000,1.146072,3.7476,phase1
123,6,1024,1.2,30000,1.215526,3.5334,phase1
124,6,1024,1.2,30000,1.201747,3.5739,phase1
125,6,1024,1.2,30000,1.113557,3.857,phase1
126,6,1024,1.2,30000,1.106826,3.8804,phase1
127,6,1024,1.2,30000,1.219743,3.5212,phase1
128,6,1024,1.2,30000,1.274825,3.3691,phase1
129,6,1024,1.2,30000,1.270089,3.3816,phase1
130,6,1024,1.2,30000,1.23818,3.4688,phase1
131,6,1024,1.2,30000,1.227056,3.5002,phase1
132,6,1024,1.2,30000,1.166897,3.6807,phase1
133,6,1024,1.2,30000,1.188144,3.6149,phase1
134,6,1024,1.2,30000,1.166482,3.682,phase1
135,6,1024,1.2,30000,1.127826,3.8082,phase1
136,6,1024,1.2,30000,1.215215,3.5343,phase1
137,6,1024,1.2,30000,1.219052,3.5232,phase1
138,6,1024,1.2,30000,1.183939,3.6277,phase1
139,6,1024,1.2,30000,1.198704,3.583,phase1
140,7,1024,3.0,30000,1.19861,3.5833,phase2
141,7,1024,3.0,30000,1.149304,3.737,phase2
142,7,1024,3.0,30000,1.175956,3.6523,phase2
143,7,1024,3.0,30000,1.19861,3.5833,phase2
144,7,1024,3.0,30000,1.224011,3.5089,phase2
145,7,1024,3.0,30000,1.163697,3.6908,phase2
146,7,1024,3.0,30000,1.166582,3.6817,phase2
147,7,1024,3.0,30000,1.280876,3.3531,phase2
148,7,1024,3.0,30000,1.128848,3.8047,phase2
149,7,1024,3.0,30000,1.159487,3.7042,phase2
150,7,1024,3.0,30000,1.375432,3.1226,phase2
151,7,1024,3.0,30000,1.275131,3.3683,phase2
152,7,1024,3.0,30000,1.233281,3.4826,phase2
153,7,1024,3.0,30000,1.22838,3.4964,phase2
154,7,1024,3.0,30000,1.280915,3.353,phase2
155,7,1024,3.0,30000,1.202479,3.5718,phase2
156,7,1024,3.0,30000,1.149142,3.7375,phase2
157,7,1024,3.0,30000,1.224975,3.5062,phase2
158,7,1024,3.0,30000,1.245358,3.4488,phase2
159,7,1024,3.0,30000,1.257639,3.4151,phase2
160,8,1024,3.0,30000,1.158572,3.7071,phase2
161,8,1024,3.0,30000,1.176812,3.6497,phase2
162,8,1024,3.0,30000,1.300496,3.3026,phase2
163,8,1024,3.0,30000,1.228599,3.4958,phase2
164,8,1024,3.0,30000,1.196883,3.5885,phase2
165,8,1024,3.0,30000,1.193039,3.6,phase2
166,8,1024,3.0,30000,1.181254,3.6359,phase2
167,8,1024,3.0,30000,1.123568,3.8226,phase2
168,8,1024,3.0,30000,1.349036,3.1837,phase2
169,8,1024,3.0,30000,1.128454,3.8061,phase2
170,8,1024,3.0,30000,1.218458,3.5249,phase2
171,8,1024,3.0,30000,1.18422,3.6268,phase2
172,8,1024,3.0,30000,1.188037,3.6152,phase2
173,8,1024,3.0,30000,1.201825,3.5737,phase2
174,8,1024,3.0,30000,1.188126,3.6149,phase2
175,8,1024,3.0,30000,1.149228,3.7373,phase2
176,8,1024,3.0,30000,1.372106,3.1302,phase2
177,8,1024,3.0,30000,1.15314,3.7246,phase2
178,8,1024,3.0,30000,1.1969,3.5884,phase2
179,8,1024,3.0,30000,1.172509,3.6631,phase2
180,9,1024,3.0,30000,1.168744,3.6749,phase2
181,9,1024,3.0,30000,1.401485,3.0646,phase2
182,9,1024,3.0,30000,1.227045,3.5003,phase2
183,9,1024,3.0,30000,1.179321,3.6419,phase2
184,9,1024,3.0,30000,1.159947,3.7027,phase2
185,9,1024,3.0,30000,1.348321,3.1854,phase2
186,9,1024,3.0,30000,1.30649,3.2874,phase2
187,9,1024,3.0,30000,1.237323,3.4712,phase2
188,9,1024,3.0,30000,1.166873,3.6807,phase2
189,9,1024,3.0,30000,1.149143,3.7375,phase2
190,9,1024,3.0,30000,1.223386,3.5107,phase2
