iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,1.2,30000,0.278415,15.4265,phase1
1,0,1024,1.2,30000,0.157647,27.2442,phase1
2,0,1024,1.2,30000,0.161578,26.5814,phase1
3,0,1024,1.2,30000,0.156658,27.4162,phase1
4,0,1024,1.2,30000,0.139452,30.7989,phase1
5,0,1024,1.2,30000,0.134381,31.9612,phase1
6,0,1024,1.2,30000,0.138745,30.9558,phase1
7,0,1024,1.2,30000,0.137544,31.226,phase1
8,0,1024,1.2,30000,0.132545,32.4038,phase1
9,0,1024,1.2,30000,0.133858,32.086,phase1
10,0,1024,1.2,30000,0.134146,32.0172,phase1
11,0,1024,1.2,30000,0.134352,31.9681,phase1
12,0,1024,1.2,30000,0.134351,31.9682,phase1
13,0,1024,1.2,30000,0.136077,31.5627,phase1
14,0,1024,1.2,30000,0.139966,30.6859,phase1
15,0,1024,1.2,30000,0.143404,29.9502,phase1
16,0,1024,1.2,30000,0.144751,29.6713,phase1
17,0,1024,1.2,30000,0.137429,31.2524,phase1
18,0,1024,1.2,30000,0.143869,29.8533,phase1
19,0,1024,1.2,30000,0.142559,30.1277,phase1
20,1,1024,1.2,30000,0.313152,13.7153,phase1
21,1,1024,1.2,30000,0.183929,23.3512,phase1
22,1,1024,1.2,30000,0.185001,23.2159,phase1
23,1,1024,1.2,30000,0.170932,25.1268,phase1
24,1,1024,1.2,30000,0.187112,22.954,phase1
25,1,1024,1.2,30000,0.183272,23.435,phase1
26,1,1024,1.2,30000,0.184121,23.3268,phase1
27,1,1024,1.2,30000,0.189076,22.7156,phase1
28,1,1024,1.2,30000,0.176167,24.3802,phase1
29,1,1024,1.2,30000,0.167259,25.6785,phase1
30,1,1024,1.2,30000,0.177522,24.194,phase1
31,1,1024,1.2,30000,0.186067,23.0829,phase1
32,1,1024,1.2,30000,0.179853,23.8805,phase1
33,1,1024,1.2,30000,0.165344,25.976,phase1
34,1,1024,1.2,30000,0.162067,26.5012,phase1
35,1,1024,1.2,30000,0.182728,23.5047,phase1
36,1,1024,1.2,30000,0.186576,23.02,phase1
37,1,1024,1.2,30000,0.178873,24.0113,phase1
38,1,1024,1.2,30000,0.183515,23.4039,phase1
39,1,1024,1.2,30000,0.181222,23.7,phase1
40,2,1024,1.2,30000,0.170133,25.2448,phase1
41,2,1024,1.2,30000,0.183799,23.3677,phase1
42,2,1024,1.2,30000,0.190887,22.5001,phase1
43,2,1024,1.2,30000,0.175168,24.5191,phase1
44,2,1024,1.2,30000,0.186774,22.9955,phase1
45,2,1024,1.2,30000,0.187534,22.9024,phase1
46,2,1024,1.2,30000,0.188487,22.7865,phase1
47,2,1024,1.2,30000,0.184867,23.2328,phase1
48,2,1024,1.2,30000,0.17186,24.9911,phase1
49,2,1024,1.2,30000,0.175056,24.5348,phase1
50,2,1024,1.2,30000,0.176839,24.2874,phase1
51,2,1024,1.2,30000,0.182782,23.4978,phase1
52,2,1024,1.2,30000,0.182368,23.5511,phase1
53,2,1024,1.2,30000,0.167037,25.7127,phase1
54,2,1024,1.2,30000,0.182935,23.4781,phase1
55,2,1024,1.2,30000,0.187831,22.8661,phase1
56,2,1024,1.2,30000,0.186099,23.079,phase1
57,2,1024,1.2,30000,0.184264,23.3088,phase1
58,2,1024,1.2,30000,0.186469,23.0331,phase1
59,2,1024,1.2,30000,0.171159,25.0935,phase1
60,3,1024,1.2,30000,0.173378,24.7723,phase1
61,3,1024,1.2,30000,0.166799,25.7494,phase1
62,3,1024,1.2,30000,0.167236,25.6821,phase1
63,3,1024,1.2,30000,0.358926,11.9662,phase1
64,3,1024,1.2,30000,0.4923,8.7243,phase1
65,3,1024,1.2,30000,0.5397,7.9581,phase1
66,3,1024,1.2,30000,0.537311,7.9935,phase1
67,3,1024,1.2,30000,0.522495,8.2201,phase1
68,3,1024,1.2,30000,0.466772,9.2014,phase1
69,3,1024,1.2,30000,0.493669,8.7001,phase1
70,3,1024,1.2,30000,0.502777,8.5425,phase1
71,3,1024,1.2,30000,0.488681,8.7889,phase1
72,3,1024,1.2,30000,0.529376,8.1133,phase1
73,3,1024,1.2,30000,0.222722,19.284,phase1
74,3,1024,1.2,30000,0.21455,20.0185,phase1
75,3,1024,1.2,30000,0.21483,19.9924,phase1
76,3,1024,1.2,30000,0.227299,18.8957,phase1
77,3,1024,1.2,30000,0.22348,19.2186,phase1
78,3,1024,1.2,30000,0.253292,16.9566,phase1
79,3,1024,1.2,30000,0.236125,18.1894,phase1
80,4,1024,1.2,30000,0.251669,17.0659,phase1
81,4,1024,1.2,30000,0.271637,15.8114,phase1
82,4,1024,1.2,30000,0.231574,18.5468,phase1
83,4,1024,1.2,30000,0.2345,18.3154,phase1
84,4,1024,1.2,30000,0.240221,17.8792,phase1
85,4,1024,1.2,30000,0.246423,17.4292,phase1
86,4,1024,1.2,30000,0.240811,17.8355,phase1
87,4,1024,1.2,30000,0.231515,18.5516,phase1
88,4,1024,1.2,30000,0.219377,19.5781,phase1
89,4,1024,1.2,30000,0.228797,18.7719,phase1
90,4,1024,1.2,30000,0.232368,18.4834,phase1
91,4,1024,1.2,30000,0.244819,17.5434,phase1
92,4,1024,1.2,30000,0.242684,17.6977,phase1
93,4,1024,1.2,30000,0.237072,18.1167,phase1
94,4,1024,1.2,30000,0.240444,17.8626,phase1
95,4,1024,1.2,30000,0.225891,19.0135,phase1
96,4,1024,1.2,30000,0.223069,19.254,phase1
97,4,1024,1.2,30000,0.224776,19.1078,phase1
98,4,1024,1.2,30000,0.228203,18.8208,phase1
99,4,1024,1.2,30000,0.228964,18.7583,phase1
100,5,1024,1.2,30000,0.228753,18.7755,phase1
101,5,1024,1.2,30000,0.241426,17.79,phase1
102,5,1024,1.2,30000,0.232446,18.4773,phase1
103,5,1024,1.2,30000,0.219927,19.529,phase1
104,5,1024,1.2,30000,0.236976,18.1241,phase1
105,5,1024,1.2,30000,0.233817,18.369,phase1
106,5,1024,1.2,30000,0.236369,18.1706,phase1
107,5,1024,1.2,30000,0.21974,19.5457,phase1
108,5,1024,1.2,30000,0.214822,19.9932,phase1
109,5,1024,1.2,30000,0.224001,19.1738,phase1
110,5,1024,1.2,30000,0.240299,17.8734,phase1
111,5,1024,1.2,30000,0.198413,21.6466,phase1
112,5,1024,1.2,30000,0.254532,16.874,phase1
113,5,1024,1.2,30000,0.374337,11.4735,phase1
114,5,1024,1.2,30000,0.345209,12.4416,phase1
115,5,1024,1.2,30000,0.349098,12.303,phase1
116,5,1024,1.2,30000,0.384302,11.176,phase1
117,5,1024,1.2,30000,0.323608,13.2721,phase1
118,5,1024,1.2,30000,0.33175,12.9464,phase1
119,5,1024,1.2,30000,0.327139,13.1289,phase1
120,6,1024,1.2,30000,0.459969,9.3375,phase1
121,6,1024,1.2,30000,0.322505,13.3175,phase1
122,6,1024,1.2,30000,0.276495,15.5336,phase1
123,6,1024,1.2,30000,0.288333,14.8958,phase1
124,6,1024,1.2,30000,0.268157,16.0166,phase1
125,6,1024,1.2,30000,0.25322,16.9614,phase1
126,6,1024,1.2,30000,0.253543,16.9398,phase1
127,6,1024,1.2,30000,0.270667,15.8681,phase1
128,6,1024,1.2,30000,0.241388,17.7928,phase1
129,6,1024,1.2,30000,0.305627,14.053,phase1
130,6,1024,1.2,30000,0.296679,14.4768,phase1
131,6,1024,1.2,30000,0.294455,14.5862,phase1
132,6,1024,1.2,30000,0.257542,16.6767,phase1
133,6,1024,1.2,30000,0.284678,15.0871,phase1
134,6,1024,1.2,30000,0.245574,17.4895,phase1
135,6,1024,1.2,30000,0.27544,15.5931,phase1
136,6,1024,1.2,30000,0.306478,14.014,phase1
137,6,1024,1.2,30000,0.322908,13.3009,phase1
138,6,1024,1.2,30000,0.275156,15.6092,phase1
139,6,1024,1.2,30000,0.292822,14.6675,phase1
140,7,1024,3.0,30000,0.309639,13.8709,phase2
141,7,1024,3.0,30000,0.262438,16.3656,phase2
142,7,1024,3.0,30000,0.244557,17.5622,phase2
143,7,1024,3.0,30000,0.26979,15.9197,phase2
144,7,1024,3.0,30000,0.260665,16.477,phase2
145,7,1024,3.0,30000,0.297724,14.426,phase2
146,7,1024,3.0,30000,0.249695,17.2009,phase2
147,7,1024,3.0,30000,0.340949,12.5971,phase2
148,7,1024,3.0,30000,0.284903,15.0752,phase2
149,7,1024,3.0,30000,0.314224,13.6685,phase2
150,7,1024,3.0,30000,0.28348,15.1509,phase2
151,7,1024,3.0,30000,0.381177,11.2676,phase2
152,7,1024,3.0,30000,0.257563,16.6754,phase2
153,7,1024,3.0,30000,0.301105,14.264,phase2
154,7,1024,3.0,30000,0.275165,15.6087,phase2
155,7,1024,3.0,30000,0.300902,14.2737,phase2
156,7,1024,3.0,30000,0.267644,16.0473,phase2
157,7,1024,3.0,30000,0.244544,17.5632,phase2
158,7,1024,3.0,30000,0.250018,17.1786,phase2
159,7,1024,3.0,30000,0.270587,15.8728,phase2
160,8,1024,3.0,30000,0.579271,7.4144,phase2
161,8,1024,3.0,30000,0.423916,10.1317,phase2
162,8,1024,3.0,30000,0.460623,9.3243,phase2
163,8,1024,3.0,30000,0.461813,9.3002,phase2
164,8,1024,3.0,30000,0.480948,8.9302,phase2
165,8,1024,3.0,30000,0.433179,9.915,phase2
166,8,1024,3.0,30000,0.453077,9.4796,phase2
167,8,1024,3.0,30000,0.431855,9.9454,phase2
168,8,1024,3.0,30000,0.449265,9.56,phase2
169,8,1024,3.0,30000,0.415041,10.3483,phase2
170,8,1024,3.0,30000,0.457695,9.3839,phase2
171,8,1024,3.0,30000,0.389257,11.0337,phase2
172,8,1024,3.0,30000,0.462426,9.2879,phase2
173,8,1024,3.0,30000,0.427839,10.0387,phase2
174,8,1024,3.0,30000,0.445549,9.6397,phase2
175,8,1024,3.0,30000,0.45989,9.3391,phase2
176,8,1024,3.0,30000,0.445966,9.6307,phase2
177,8,1024,3.0,30000,0.411992,10.4249,phase2
178,8,1024,3.0,30000,0.453337,9.4741,phase2
179,8,1024,3.0,30000,0.431567,9.952,phase2
180,9,1024,3.0,30000,0.465999,9.2167,phase2
181,9,1024,3.0,30000,0.447905,9.589,phase2
182,9,1024,3.0,30000,0.457172,9.3946,phase2
183,9,1024,3.0,30000,0.462548,9.2855,phase2
184,9,1024,3.0,30000,0.422533,10.1648,phase2
185,9,1024,3.0,30000,0.459453,9.348,phase2
186,9,1024,3.0,30000,0.432827,9.923,phase2
187,9,1024,3.0,30000,0.476968,9.0047,phase2
188,9,1024,3.0,30000,0.440698,9.7458,phase2
189,9,1024,3.0,30000,0.415092,10.347,phase2
190,9,1024,3.0,30000,0.441333,9.7318,phase2
191,9,1024,3.0,30000,0.466638,9.2041,phase2
192,9,1024,3.0,30000,0.414666,10.3577,phase2
193,9,1024,3.0,30000,0.432365,9.9337,phase2
194,9,1024,3.0,30000,0.4592,9.3532,phase2
195,9,1024,3.0,30000,0.409828,10.4799,phase2
196,9,1024,3.0,30000,0.489709,8.7705,phase2
197,9,1024,3.0,30000,0.475521,9.0321,phase2
198,9,1024,3.0,30000,0.459483,9.3474,phase2
199,9,1024,3.0,30000,0.444975,9.6521,phase2
200,10,1024,3.0,30000,0.450519,9.5334,phase2
201,10,1024,3.0,30000,0.452999,9.4812,phase2
202,10,1024,3.0,30000,0.435439,9.8635,phase2
203,10,1024,3.0,30000,0.423861,10.133,phase2
204,10,1024,3.0,30000,0.459898,9.339,phase2
205,10,1024,3.0,30000,0.463292,9.2705,phase2
206,10,1024,3.0,30000,0.47586,9.0257,phase2
207,10,1024,3.0,30000,0.47949,8.9574,phase2
208,10,1024,3.0,30000,0.493547,8.7023,phase2
209,10,1024,3.0,30000,0.485445,8.8475,phase2
210,10,1024,3.0,30000,0.496193,8.6558,phase2
211,10,1024,3.0,30000,0.442842,9.6986,phase2
212,10,1024,3.0,30000,0.504651,8.5108,phase2
213,10,1024,3.0,30000,0.480612,8.9364,phase2
214,10,1024,3.0,30000,0.436824,9.8323,phase2
215,10,1024,3.0,30000,0.466951,9.1979,phase2
216,10,1024,3.0,30000,0.445549,9.6397,phase2
217,10,1024,3.0,30000,0.48389,8.8759,phase2
218,10,1024,3.0,30000,0.474768,9.0465,phase2
219,10,1024,3.0,30000,0.450494,9.5339,phase2
220,11,1024,3.0,30000,0.46879,9.1618,phase2
221,11,1024,3.0,30000,0.480374,8.9409,phase2
222,11,1024,3.0,30000,0.432473,9.9312,phase2
223,11,1024,3.0,30000,0.463504,9.2663,phase2
224,11,1024,3.0,30000,0.478798,8.9703,phase2
225,11,1024,3.0,30000,0.457572,9.3864,phase2
226,11,1024,3.0,30000,0.452611,9.4893,phase2
227,11,1024,3.0,30000,0.401055,10.7092,phase2
228,11,1024,3.0,30000,0.46765,9.1841,phase2
229,11,1024,3.0,30000,0.406618,10.5627,phase2
230,11,1024,3.0,30000,0.214964,19.98,phase2
231,11,1024,3.0,30000,0.452812,9.4851,phase2
232,11,1024,3.0,30000,0.440045,9.7603,phase2
233,11,1024,3.0,30000,0.427214,10.0534,phase2
234,11,1024,3.0,30000,0.419394,10.2409,phase2
235,11,1024,3.0,30000,0.439863,9.7643,phase2
236,11,1024,3.0,30000,0.433048,9.918,phase2
237,11,1024,3.0,30000,0.419885,10.2289,phase2
238,11,1024,3.0,30000,0.419909,10.2283,phase2
239,11,1024,3.0,30000,0.441387,9.7306,phase2
240,12,1024,3.0,30000,0.420679,10.2096,phase2
241,12,1024,3.0,30000,0.402953,10.6587,phase2
242,12,1024,3.0,30000,0.440167,9.7576,phase2
243,12,1024,3.0,30000,0.436014,9.8505,phase2
244,12,1024,3.0,30000,0.484264,8.8691,phase2
245,12,1024,3.0,30000,0.449735,9.55,phase2
246,12,1024,3.0,30000,0.446147,9.6268,phase2
247,12,1024,3.0,30000,0.474857,9.0448,phase2
248,12,1024,3.0,30000,0.458248,9.3726,phase2
249,12,1024,3.0,30000,0.43709,9.8263,phase2
250,12,1024,3.0,30000,0.442658,9.7027,phase2
251,12,1024,3.0,30000,0.444591,9.6605,phase2
252,12,1024,3.0,30000,0.403527,10.6436,phase2
253,12,1024,3.0,30000,0.412511,10.4118,phase2
254,12,1024,3.0,30000,0.414674,10.3574,phase2
255,12,1024,3.0,30000,0.423607,10.139,phase2
256,12,1024,3.0,30000,0.444354,9.6656,phase2
257,12,1024,3.0,30000,0.423198,10.1488,phase2
258,12,1024,3.0,30000,0.418754,10.2566,phase2
259,12,1024,3.0,30000,0.433044,9.9181,phase2
