iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,3.0,30000,0.366415,11.7216,phase1
1,0,1024,3.0,30000,0.241022,17.8198,phase1
2,0,1024,3.0,30000,0.248983,17.2501,phase1
3,0,1024,3.0,30000,0.275204,15.6065,phase1
4,0,1024,3.0,30000,0.231949,18.5169,phase1
5,0,1024,3.0,30000,0.245861,17.4691,phase1
6,0,1024,3.0,30000,0.241188,17.8075,phase1
7,0,1024,3.0,30000,0.215091,19.9681,phase1
8,0,1024,3.0,30000,0.240644,17.8478,phase1
9,0,1024,3.0,30000,0.237341,18.0962,phase1
10,0,1024,3.0,30000,0.253435,16.947,phase1
11,0,1024,3.0,30000,0.249646,17.2043,phase1
12,0,1024,3.0,30000,0.233074,18.4275,phase1
13,0,1024,3.0,30000,0.284505,15.0963,phase1
14,0,1024,3.0,30000,0.254766,16.8585,phase1
15,0,1024,3.0,30000,0.266522,16.1149,phase1
16,0,1024,3.0,30000,0.232254,18.4925,phase1
17,0,1024,3.0,30000,0.217297,19.7655,phase1
18,0,1024,3.0,30000,0.249692,17.2011,phase1
19,0,1024,3.0,30000,0.289945,14.8131,phase1
20,1,1024,3.0,30000,0.548828,7.8257,phase1
21,1,1024,3.0,30000,0.466108,9.2145,phase1
22,1,1024,3.0,30000,0.499597,8.5969,phase1
23,1,1024,3.0,30000,0.426911,10.0606,phase1
24,1,1024,3.0,30000,0.429137,10.0084,phase1
25,1,1024,3.0,30000,0.37621,11.4164,phase1
26,1,1024,3.0,30000,0.404772,10.6108,phase1
27,1,1024,3.0,30000,0.439853,9.7646,phase1
28,1,1024,3.0,30000,0.403343,10.6484,phase1
29,1,1024,3.0,30000,0.406664,10.5615,phase1
30,1,1024,3.0,30000,0.393054,10.9272,phase1
31,1,1024,3.0,30000,0.416576,10.3102,phase1
32,1,1024,3.0,30000,0.432176,9.938,phase1
33,1,1024,3.0,30000,0.463711,9.2622,phase1
34,1,1024,3.0,30000,0.47325,9.0755,phase1
35,1,1024,3.0,30000,0.494263,8.6896,phase1
36,1,1024,3.0,30000,0.445456,9.6417,phase1
37,1,1024,3.0,30000,0.45148,9.5131,phase1
38,1,1024,3.0,30000,0.488516,8.7919,phase1
39,1,1024,3.0,30000,0.454419,9.4516,phase1
40,2,1024,3.0,30000,0.538532,7.9753,phase1
41,2,1024,3.0,30000,0.361857,11.8692,phase1
