iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,1.2,30000,0.370905,11.5797,phase1
1,0,1024,1.2,30000,0.256336,16.7552,phase1
2,0,1024,1.2,30000,0.197641,21.7311,phase1
3,0,1024,1.2,30000,0.201033,21.3645,phase1
4,0,1024,1.2,30000,0.199551,21.5232,phase1
5,0,1024,1.2,30000,0.225764,19.0241,phase1
6,0,1024,1.2,30000,0.188668,22.7646,phase1
7,0,1024,1.2,30000,0.213396,20.1267,phase1
8,0,1024,1.2,30000,0.192577,22.3026,phase1
9,0,1024,1.2,30000,0.195156,22.0078,phase1
10,0,1024,1.2,30000,0.192214,22.3447,phase1
11,0,1024,1.2,30000,0.215713,19.9105,phase1
12,0,1024,1.2,30000,0.191352,22.4453,phase1
13,0,1024,1.2,30000,0.21715,19.7788,phase1
14,0,1024,1.2,30000,0.181163,23.7078,phase1
15,0,1024,1.2,30000,0.17723,24.2338,phase1
16,0,1024,1.2,30000,0.194319,22.1027,phase1
17,0,1024,1.2,30000,0.212656,20.1968,phase1
18,0,1024,1.2,30000,0.197058,21.7954,phase1
19,0,1024,1.2,30000,0.202339,21.2266,phase1
20,1,1024,1.2,30000,0.207028,20.7458,phase1
21,1,1024,1.2,30000,0.180555,23.7876,phase1
22,1,1024,1.2,30000,0.202439,21.2162,phase1
23,1,1024,1.2,30000,0.194729,22.0561,phase1
24,1,1024,1.2,30000,0.187899,22.8579,phase1
25,1,1024,1.2,30000,0.160762,26.7164,phase1
26,1,1024,1.2,30000,0.225393,19.0554,phase1
27,1,1024,1.2,30000,0.229605,18.7059,phase1
28,1,1024,1.2,30000,0.196863,21.8171,phase1
29,1,1024,1.2,30000,0.189356,22.682,phase1
30,1,1024,1.2,30000,0.190002,22.6049,phase1
31,1,1024,1.2,30000,0.193314,22.2176,phase1
32,1,1024,1.2,30000,0.226998,18.9208,phase1
33,1,1024,1.2,30000,0.204198,21.0333,phase1
34,1,1024,1.2,30000,0.203492,21.1063,phase1
35,1,1024,1.2,30000,0.182521,23.5314,phase1
36,1,1024,1.2,30000,0.258736,16.5998,phase1
37,1,1024,1.2,30000,0.216315,19.8552,phase1
38,1,1024,1.2,30000,0.194023,22.1363,phase1
39,1,1024,1.2,30000,0.200638,21.4065,phase1
40,2,1024,1.2,30000,0.196621,21.8439,phase1
41,2,1024,1.2,30000,0.234671,18.3021,phase1
42,2,1024,1.2,30000,0.194121,22.1252,phase1
43,2,1024,1.2,30000,0.206243,20.8248,phase1
44,2,1024,1.2,30000,0.193034,22.2498,phase1
45,2,1024,1.2,30000,0.205149,20.9358,phase1
46,2,1024,1.2,30000,0.197758,21.7183,phase1
47,2,1024,1.2,30000,0.207508,20.6978,phase1
48,2,1024,1.2,30000,0.231954,18.5165,phase1
49,2,1024,1.2,30000,0.223457,19.2206,phase1
50,2,1024,1.2,30000,0.344025,12.4844,phase1
51,2,1024,1.2,30000,0.384206,11.1788,phase1
52,2,1024,1.2,30000,0.331909,12.9402,phase1
53,2,1024,1.2,30000,0.332959,12.8994,phase1
54,2,1024,1.2,30000,0.335919,12.7857,phase1
55,2,1024,1.2,30000,0.371968,11.5466,phase1
56,2,1024,1.2,30000,0.341312,12.5837,phase1
57,2,1024,1.2,30000,0.353194,12.1604,phase1
58,2,1024,1.2,30000,0.362327,11.8539,phase1
59,2,1024,1.2,30000,0.393108,10.9257,phase1
60,3,1024,1.2,30000,0.357425,12.0164,phase1
61,3,1024,1.2,30000,0.320056,13.4194,phase1
62,3,1024,1.2,30000,0.340053,12.6303,phase1
63,3,1024,1.2,30000,0.327124,13.1295,phase1
64,3,1024,1.2,30000,0.340502,12.6136,phase1
65,3,1024,1.2,30000,0.363188,11.8257,phase1
66,3,1024,1.2,30000,0.349548,12.2872,phase1
67,3,1024,1.2,30000,0.388943,11.0427,phase1
68,3,1024,1.2,30000,0.323927,13.259,phase1
69,3,1024,1.2,30000,0.346661,12.3895,phase1
70,3,1024,1.2,30000,0.357416,12.0167,phase1
71,3,1024,1.2,30000,0.34007,12.6296,phase1
72,3,1024,1.2,30000,0.348419,12.327,phase1
73,3,1024,1.2,30000,0.374611,11.4651,phase1
74,3,1024,1.2,30000,0.430991,9.9653,phase1
75,3,1024,1.2,30000,0.350775,12.2442,phase1
76,3,1024,1.2,30000,0.397379,10.8083,phase1
77,3,1024,1.2,30000,0.358057,11.9952,phase1
78,3,1024,1.2,30000,0.354909,12.1016,phase1
79,3,1024,1.2,30000,0.384954,11.1571,phase1
80,4,1024,1.2,30000,0.367216,11.696,phase1
81,4,1024,1.2,30000,0.400663,10.7197,phase1
82,4,1024,1.2,30000,0.333558,12.8762,phase1
83,4,1024,1.2,30000,0.396227,10.8397,phase1
84,4,1024,1.2,30000,0.392025,10.9559,phase1
85,4,1024,1.2,30000,0.380487,11.2881,phase1
86,4,1024,1.2,30000,0.327979,13.0952,phase1
87,4,1024,1.2,30000,0.357622,12.0098,phase1
88,4,1024,1.2,30000,0.359307,11.9535,phase1
89,4,1024,1.2,30000,0.379233,11.3254,phase1
90,4,1024,1.2,30000,0.37656,11.4058,phase1
91,4,1024,1.2,30000,0.349859,12.2763,phase1
92,4,1024,1.2,30000,0.310224,13.8447,phase1
93,4,1024,1.2,30000,0.352031,12.2005,phase1
94,4,1024,1.2,30000,0.40247,10.6715,phase1
95,4,1024,1.2,30000,0.343555,12.5015,phase1
96,4,1024,1.2,30000,0.353277,12.1575,phase1
97,4,1024,1.2,30000,0.366778,11.71,phase1
98,4,1024,1.2,30000,0.33425,12.8496,phase1
99,4,1024,1.2,30000,0.316387,13.575,phase1
100,5,1024,1.2,30000,0.345772,12.4214,phase1
101,5,1024,1.2,30000,0.33305,12.8959,phase1
102,5,1024,1.2,30000,0.383888,11.1881,phase1
103,5,1024,1.2,30000,0.410769,10.4559,phase1
104,5,1024,1.2,30000,0.37442,11.471,phase1
105,5,1024,1.2,30000,0.372118,11.5419,phase1
106,5,1024,1.2,30000,0.3845,11.1703,phase1
107,5,1024,1.2,30000,0.353807,12.1393,phase1
108,5,1024,1.2,30000,0.413763,10.3803,phase1
109,5,1024,1.2,30000,0.368982,11.64,phase1
110,5,1024,1.2,30000,0.348775,12.3144,phase1
111,5,1024,1.2,30000,0.366167,11.7295,phase1
112,5,1024,1.2,30000,0.404962,10.6059,phase1
