iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,3.0,30000,0.355333,12.0872,phase1
1,0,1024,3.0,30000,0.249374,17.223,phase1
2,0,1024,3.0,30000,0.23241,18.4801,phase1
3,0,1024,3.0,30000,0.250017,17.1787,phase1
4,0,1024,3.0,30000,0.228873,18.7658,phase1
5,0,1024,3.0,30000,0.263019,16.3295,phase1
6,0,1024,3.0,30000,0.283772,15.1353,phase1
7,0,1024,3.0,30000,0.242904,17.6818,phase1
8,0,1024,3.0,30000,0.266656,16.1067,phase1
9,0,1024,3.0,30000,0.233004,18.433,phase1
10,0,1024,3.0,30000,0.266959,16.0885,phase1
11,0,1024,3.0,30000,0.258683,16.6032,phase1
12,0,1024,3.0,30000,0.280959,15.2868,phase1
13,0,1024,3.0,30000,0.240645,17.8477,phase1
14,0,1024,3.0,30000,0.240376,17.8677,phase1
15,0,1024,3.0,30000,0.272045,15.7877,phase1
16,0,1024,3.0,30000,0.227617,18.8693,phase1
17,0,1024,3.0,30000,0.238469,18.0106,phase1
18,0,1024,3.0,30000,0.227659,18.8658,phase1
19,0,1024,3.0,30000,0.224179,19.1587,phase1
20,1,1024,3.0,30000,0.57496,7.47,phase1
21,1,1024,3.0,30000,0.409854,10.4793,phase1
22,1,1024,3.0,30000,0.454784,9.444,phase1
23,1,1024,3.0,30000,0.446605,9.6169,phase1
24,1,1024,3.0,30000,0.432924,9.9208,phase1
25,1,1024,3.0,30000,0.462761,9.2812,phase1
26,1,1024,3.0,30000,0.41492,10.3513,phase1
27,1,1024,3.0,30000,0.308174,13.9368,phase1
28,1,1024,3.0,30000,0.432167,9.9382,phase1
29,1,1024,3.0,30000,0.445875,9.6327,phase1
30,1,1024,3.0,30000,0.47849,8.9761,phase1
31,1,1024,3.0,30000,0.426809,10.063,phase1
32,1,1024,3.0,30000,0.437521,9.8166,phase1
33,1,1024,3.0,30000,0.428558,10.0219,phase1
34,1,1024,3.0,30000,0.437831,9.8096,phase1
35,1,1024,3.0,30000,0.414631,10.3585,phase1
36,1,1024,3.0,30000,0.418896,10.2531,phase1
37,1,1024,3.0,30000,0.471677,9.1057,phase1
38,1,1024,3.0,30000,0.468147,9.1744,phase1
39,1,1024,3.0,30000,0.452648,9.4885,phase1
40,2,1024,3.0,30000,0.611842,7.0197,phase1
41,2,1024,3.0,30000,0.481602,8.9181,phase1
42,2,1024,3.0,30000,0.406883,10.5558,phase1
43,2,1024,3.0,30000,0.471067,9.1175,phase1
44,2,1024,3.0,30000,0.457857,9.3806,phase1
45,2,1024,3.0,30000,0.471307,9.1129,phase1
46,2,1024,3.0,30000,0.465562,9.2253,phase1
47,2,1024,3.0,30000,0.455585,9.4274,phase1
48,2,1024,3.0,30000,0.484611,8.8627,phase1
49,2,1024,3.0,30000,0.432849,9.9226,phase1
50,2,1024,3.0,30000,0.49753,8.6326,phase1
51,2,1024,3.0,30000,0.414091,10.372,phase1
52,2,1024,3.0,30000,0.432383,9.9333,phase1
53,2,1024,3.0,30000,0.415449,10.3381,phase1
54,2,1024,3.0,30000,0.451014,9.5229,phase1
55,2,1024,3.0,30000,0.487295,8.8139,phase1
56,2,1024,3.0,30000,0.45077,9.5281,phase1
57,2,1024,3.0,30000,0.408235,10.5208,phase1
58,2,1024,3.0,30000,0.437264,9.8224,phase1
59,2,1024,3.0,30000,0.422859,10.157,phase1
60,3,1024,3.0,30000,0.478982,8.9669,phase1
61,3,1024,3.0,30000,0.450569,9.5323,phase1
62,3,1024,3.0,30000,0.420154,10.2224,phase1
63,3,1024,3.0,30000,0.436965,9.8291,phase1
64,3,1024,3.0,30000,0.39332,10.9198,phase1
65,3,1024,3.0,30000,0.456893,9.4004,phase1
66,3,1024,3.0,30000,0.441422,9.7298,phase1
67,3,1024,3.0,30000,0.407469,10.5406,phase1
68,3,1024,3.0,30000,0.439631,9.7695,phase1
69,3,1024,3.0,30000,0.432619,9.9278,phase1
70,3,1024,3.0,30000,0.453414,9.4725,phase1
71,3,1024,3.0,30000,0.427264,10.0523,phase1
72,3,1024,3.0,30000,0.432428,9.9322,phase1
73,3,1024,3.0,30000,0.448321,9.5801,phase1
74,3,1024,3.0,30000,0.42979,9.9932,phase1
75,3,1024,3.0,30000,0.44438,9.6651,phase1
76,3,1024,3.0,30000,0.462595,9.2845,phase1
77,3,1024,3.0,30000,0.232808,18.4485,phase1
78,3,1024,3.0,30000,0.186788,22.9938,phase1
79,3,1024,3.0,30000,0.215093,19.9679,phase1
80,4,1024,3.0,30000,0.202657,21.1933,phase1
81,4,1024,3.0,30000,0.209981,20.4541,phase1
82,4,1024,3.0,30000,0.21871,19.6378,phase1
83,4,1024,3.0,30000,0.236151,18.1874,phase1
84,4,1024,3.0,30000,0.244791,17.5454,phase1
85,4,1024,3.0,30000,0.225446,19.051,phase1
86,4,1024,3.0,30000,0.211183,20.3376,phase1
87,4,1024,3.0,30000,0.220709,19.4598,phase1
88,4,1024,3.0,30000,0.227699,18.8624,phase1
89,4,1024,3.0,30000,0.220537,19.4751,phase1
90,4,1024,3.0,30000,0.210552,20.3986,phase1
91,4,1024,3.0,30000,0.223432,19.2227,phase1
92,4,1024,3.0,30000,0.223349,19.2298,phase1
93,4,1024,3.0,30000,0.220223,19.5028,phase1
94,4,1024,3.0,30000,0.207577,20.6909,phase1
95,4,1024,3.0,30000,0.223168,19.2454,phase1
96,4,1024,3.0,30000,0.210578,20.3961,phase1
97,4,1024,3.0,30000,0.219964,19.5257,phase1
98,4,1024,3.0,30000,0.210977,20.3575,phase1
99,4,1024,3.0,30000,0.236628,18.1507,phase1
100,5,1024,3.0,30000,0.236629,18.1507,phase1
101,5,1024,3.0,30000,0.245504,17.4945,phase1
102,5,1024,3.0,30000,0.22731,18.8947,phase1
103,5,1024,3.0,30000,0.230056,18.6692,phase1
104,5,1024,3.0,30000,0.210212,20.4316,phase1
105,5,1024,3.0,30000,0.203991,21.0547,phase1
106,5,1024,3.0,30000,0.215042,19.9727,phase1
107,5,1024,3.0,30000,0.216333,19.8535,phase1
108,5,1024,3.0,30000,0.232862,18.4442,phase1
109,5,1024,3.0,30000,0.214699,20.0046,phase1
110,5,1024,3.0,30000,0.215635,19.9177,phase1
111,5,1024,3.0,30000,0.219089,19.6038,phase1
112,5,1024,3.0,30000,0.233494,18.3944,phase1
113,5,1024,3.0,30000,0.20185,21.278,phase1
