iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,1.2,30000,0.341308,12.5838,phase1
1,0,1024,1.2,30000,0.239186,17.9566,phase1
2,0,1024,1.2,30000,0.215904,19.8929,phase1
3,0,1024,1.2,30000,0.207258,20.7228,phase1
4,0,1024,1.2,30000,0.213148,20.1501,phase1
5,0,1024,1.2,30000,0.203116,21.1454,phase1
6,0,1024,1.2,30000,0.195088,22.0156,phase1
7,0,1024,1.2,30000,0.229285,18.732,phase1
8,0,1024,1.2,30000,0.20403,21.0507,phase1
9,0,1024,1.2,30000,0.222133,19.3351,phase1
10,0,1024,1.2,30000,0.220368,19.49,phase1
11,0,1024,1.2,30000,0.198089,21.682,phase1
12,0,1024,1.2,30000,0.194173,22.1193,phase1
13,0,1024,1.2,30000,0.197837,21.7096,phase1
14,0,1024,1.2,30000,0.198534,21.6334,phase1
15,0,1024,1.2,30000,0.200823,21.3868,phase1
16,0,1024,1.2,30000,0.195179,22.0053,phase1
17,0,1024,1.2,30000,0.196481,21.8595,phase1
18,0,1024,1.2,30000,0.177976,24.1322,phase1
19,0,1024,1.2,30000,0.2192,19.5938,phase1
20,1,1024,1.2,30000,0.363831,11.8048,phase1
21,1,1024,1.2,30000,0.178366,24.0796,phase1
22,1,1024,1.2,30000,0.162374,26.4511,phase1
23,1,1024,1.2,30000,0.165841,25.898,phase1
24,1,1024,1.2,30000,0.164881,26.0488,phase1
25,1,1024,1.2,30000,0.19916,21.5654,phase1
26,1,1024,1.2,30000,0.178034,24.1244,phase1
27,1,1024,1.2,30000,0.182457,23.5396,phase1
28,1,1024,1.2,30000,0.154106,27.8701,phase1
29,1,1024,1.2,30000,0.178111,24.114,phase1
30,1,1024,1.2,30000,0.172961,24.832,phase1
31,1,1024,1.2,30000,0.180689,23.77,phase1
32,1,1024,1.2,30000,0.169271,25.3733,phase1
33,1,1024,1.2,30000,0.172501,24.8982,phase1
34,1,1024,1.2,30000,0.19144,22.4351,phase1
35,1,1024,1.2,30000,0.181251,23.6962,phase1
36,1,1024,1.2,30000,0.185603,23.1406,phase1
37,1,1024,1.2,30000,0.167155,25.6945,phase1
38,1,1024,1.2,30000,0.160041,26.8367,phase1
39,1,1024,1.2,30000,0.163114,26.331,phase1
40,2,1024,1.2,30000,0.175049,24.5358,phase1
41,2,1024,1.2,30000,0.17216,24.9476,phase1
42,2,1024,1.2,30000,0.176315,24.3596,phase1
43,2,1024,1.2,30000,0.187227,22.9399,phase1
44,2,1024,1.2,30000,0.159991,26.8451,phase1
45,2,1024,1.2,30000,0.17226,24.9331,phase1
46,2,1024,1.2,30000,0.172199,24.9419,phase1
47,2,1024,1.2,30000,0.189095,22.7132,phase1
48,2,1024,1.2,30000,0.17619,24.3769,phase1
49,2,1024,1.2,30000,0.164228,26.1525,phase1
50,2,1024,1.2,30000,0.177517,24.1947,phase1
51,2,1024,1.2,30000,0.174034,24.6789,phase1
52,2,1024,1.2,30000,0.16747,25.6463,phase1
53,2,1024,1.2,30000,0.17501,24.5413,phase1
54,2,1024,1.2,30000,0.179301,23.954,phase1
55,2,1024,1.2,30000,0.461083,9.315,phase1
56,2,1024,1.2,30000,0.437296,9.8217,phase1
57,2,1024,1.2,30000,0.476433,9.0148,phase1
58,2,1024,1.2,30000,0.518762,8.2793,phase1
59,2,1024,1.2,30000,0.494165,8.6914,phase1
60,3,1024,1.2,30000,0.472485,9.0902,phase1
61,3,1024,1.2,30000,0.454577,9.4483,phase1
62,3,1024,1.2,30000,0.496315,8.6537,phase1
63,3,1024,1.2,30000,0.467783,9.1815,phase1
