iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,1.2,30000,0.355851,12.0696,phase1
1,0,1024,1.2,30000,0.193683,22.1753,phase1
2,0,1024,1.2,30000,0.201616,21.3027,phase1
3,0,1024,1.2,30000,0.197334,21.7649,phase1
4,0,1024,1.2,30000,0.196248,21.8854,phase1
5,0,1024,1.2,30000,0.205534,20.8966,phase1
6,0,1024,1.2,30000,0.190591,22.535,phase1
7,0,1024,1.2,30000,0.209814,20.4704,phase1
8,0,1024,1.2,30000,0.204423,21.0101,phase1
9,0,1024,1.2,30000,0.187761,22.8747,phase1
10,0,1024,1.2,30000,0.180076,23.8508,phase1
11,0,1024,1.2,30000,0.19343,22.2042,phase1
12,0,1024,1.2,30000,0.192669,22.292,phase1
13,0,1024,1.2,30000,0.187438,22.9141,phase1
14,0,1024,1.2,30000,0.183268,23.4355,phase1
15,0,1024,1.2,30000,0.191759,22.3978,phase1
16,0,1024,1.2,30000,0.189432,22.6729,phase1
17,0,1024,1.2,30000,0.194159,22.1209,phase1
18,0,1024,1.2,30000,0.181818,23.6224,phase1
19,0,1024,1.2,30000,0.193562,22.1891,phase1
20,1,1024,1.2,30000,0.195545,21.9641,phase1
21,1,1024,1.2,30000,0.191779,22.3953,phase1
22,1,1024,1.2,30000,0.185866,23.1079,phase1
23,1,1024,1.2,30000,0.19229,22.3358,phase1
24,1,1024,1.2,30000,0.202052,21.2568,phase1
25,1,1024,1.2,30000,0.185844,23.1107,phase1
26,1,1024,1.2,30000,0.183816,23.3655,phase1
27,1,1024,1.2,30000,0.18762,22.8919,phase1
28,1,1024,1.2,30000,0.192731,22.2847,phase1
29,1,1024,1.2,30000,0.199389,21.5407,phase1
30,1,1024,1.2,30000,0.192574,22.3029,phase1
31,1,1024,1.2,30000,0.196324,21.877,phase1
32,1,1024,1.2,30000,0.197339,21.7645,phase1
33,1,1024,1.2,30000,0.20112,21.3553,phase1
34,1,1024,1.2,30000,0.200501,21.4211,phase1
35,1,1024,1.2,30000,0.204581,20.994,phase1
36,1,1024,1.2,30000,0.199412,21.5382,phase1
37,1,1024,1.2,30000,0.189129,22.7092,phase1
38,1,1024,1.2,30000,0.184633,23.2622,phase1
39,1,1024,1.2,30000,0.210005,20.4517,phase1
40,2,1024,1.2,30000,0.193267,22.223,phase1
41,2,1024,1.2,30000,0.196799,21.8242,phase1
42,2,1024,1.2,30000,0.195464,21.9732,phase1
43,2,1024,1.2,30000,0.192546,22.3062,phase1
44,2,1024,1.2,30000,0.193822,22.1593,phase1
45,2,1024,1.2,30000,0.197516,21.7449,phase1
46,2,1024,1.2,30000,0.180543,23.7892,phase1
47,2,1024,1.2,30000,0.188357,22.8022,phase1
48,2,1024,1.2,30000,0.192201,22.3463,phase1
49,2,1024,1.2,30000,0.179896,23.8747,phase1
50,2,1024,1.2,30000,0.179513,23.9257,phase1
51,2,1024,1.2,30000,0.197586,21.7372,phase1
52,2,1024,1.2,30000,0.18257,23.525,phase1
53,2,1024,1.2,30000,0.266541,16.1137,phase1
54,2,1024,1.2,30000,0.32027,13.4105,phase1
55,2,1024,1.2,30000,0.316354,13.5765,phase1
56,2,1024,1.2,30000,0.335778,12.7911,phase1
57,2,1024,1.2,30000,0.35908,11.961,phase1
