iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,3.0,30000,0.489634,8.7718,phase1
1,0,1024,3.0,30000,0.384007,11.1846,phase1
2,0,1024,3.0,30000,0.335716,12.7934,phase1
3,0,1024,3.0,30000,0.332948,12.8998,phase1
4,0,1024,3.0,30000,0.336893,12.7488,phase1
5,0,1024,3.0,30000,0.368008,11.6708,phase1
6,0,1024,3.0,30000,0.34434,12.473,phase1
7,0,1024,3.0,30000,0.357402,12.0172,phase1
8,0,1024,3.0,30000,0.354568,12.1132,phase1
9,0,1024,3.0,30000,0.396513,10.8318,phase1
10,0,1024,3.0,30000,0.379003,11.3323,phase1
11,0,1024,3.0,30000,0.333154,12.8918,phase1
12,0,1024,3.0,30000,0.33141,12.9597,phase1
13,0,1024,3.0,30000,0.331678,12.9492,phase1
14,0,1024,3.0,30000,0.357351,12.0189,phase1
15,0,1024,3.0,30000,0.337371,12.7307,phase1
16,0,1024,3.0,30000,0.346393,12.3991,phase1
17,0,1024,3.0,30000,0.384299,11.1761,phase1
18,0,1024,3.0,30000,0.324152,13.2498,phase1
19,0,1024,3.0,30000,0.345417,12.4342,phase1
20,1,1024,3.0,30000,0.348782,12.3142,phase1
21,1,1024,3.0,30000,0.456556,9.4073,phase1
22,1,1024,3.0,30000,0.352658,12.1788,phase1
23,1,1024,3.0,30000,0.409258,10.4945,phase1
24,1,1024,3.0,30000,0.392955,10.9299,phase1
25,1,1024,3.0,30000,0.375777,11.4296,phase1
26,1,1024,3.0,30000,0.367181,11.6971,phase1
27,1,1024,3.0,30000,0.354058,12.1307,phase1
28,1,1024,3.0,30000,0.381773,11.2501,phase1
29,1,1024,3.0,30000,0.370583,11.5897,phase1
30,1,1024,3.0,30000,0.380029,11.3017,phase1
31,1,1024,3.0,30000,0.337185,12.7377,phase1
32,1,1024,3.0,30000,0.371053,11.5751,phase1
33,1,1024,3.0,30000,0.396524,10.8315,phase1
34,1,1024,3.0,30000,0.384299,11.1761,phase1
35,1,1024,3.0,30000,0.350139,12.2665,phase1
36,1,1024,3.0,30000,0.348996,12.3066,phase1
37,1,1024,3.0,30000,0.389555,11.0253,phase1
38,1,1024,3.0,30000,0.336044,12.781,phase1
39,1,1024,3.0,30000,0.376431,11.4097,phase1
40,2,1024,3.0,30000,0.400956,10.7118,phase1
41,2,1024,3.0,30000,0.311128,13.8045,phase1
42,2,1024,3.0,30000,0.303117,14.1694,phase1
43,2,1024,3.0,30000,0.377562,11.3755,phase1
44,2,1024,3.0,30000,0.389742,11.02,phase1
45,2,1024,3.0,30000,0.342144,12.5531,phase1
46,2,1024,3.0,30000,0.361517,11.8804,phase1
47,2,1024,3.0,30000,0.346709,12.3878,phase1
48,2,1024,3.0,30000,0.32973,13.0257,phase1
49,2,1024,3.0,30000,0.315457,13.6151,phase1
50,2,1024,3.0,30000,0.350546,12.2522,phase1
51,2,1024,3.0,30000,0.345376,12.4356,phase1
52,2,1024,3.0,30000,0.38096,11.2741,phase1
53,2,1024,3.0,30000,0.417805,10.2798,phase1
54,2,1024,3.0,30000,0.354518,12.1149,phase1
55,2,1024,3.0,30000,0.389105,11.0381,phase1
56,2,1024,3.0,30000,0.366112,11.7313,phase1
57,2,1024,3.0,30000,0.362449,11.8499,phase1
58,2,1024,3.0,30000,0.397903,10.794,phase1
59,2,1024,3.0,30000,0.376113,11.4194,phase1
60,3,1024,3.0,30000,0.361617,11.8771,phase1
61,3,1024,3.0,30000,0.370485,11.5928,phase1
62,3,1024,3.0,30000,0.387905,11.0722,phase1
