iter,epoch,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
0,0,1024,3.0,30000,0.446147,9.6268,phase1
1,0,1024,3.0,30000,0.31562,13.608,phase1
2,0,1024,3.0,30000,0.337485,12.7264,phase1
3,0,1024,3.0,30000,0.319255,13.4531,phase1
4,0,1024,3.0,30000,0.366849,11.7077,phase1
5,0,1024,3.0,30000,0.396661,10.8278,phase1
6,0,1024,3.0,30000,0.396234,10.8395,phase1
7,0,1024,3.0,30000,0.357541,12.0125,phase1
8,0,1024,3.0,30000,0.333096,12.8941,phase1
9,0,1024,3.0,30000,0.328102,13.0903,phase1
10,0,1024,3.0,30000,0.333309,12.8859,phase1
11,0,1024,3.0,30000,0.323306,13.2845,phase1
12,0,1024,3.0,30000,0.323601,13.2724,phase1
13,0,1024,3.0,30000,0.397906,10.7939,phase1
14,0,1024,3.0,30000,0.409282,10.4939,phase1
15,0,1024,3.0,30000,0.340036,12.6309,phase1
16,0,1024,3.0,30000,0.327244,13.1247,phase1
17,0,1024,3.0,30000,0.383302,11.2052,phase1
18,0,1024,3.0,30000,0.315434,13.616,phase1
19,0,1024,3.0,30000,0.327092,13.1308,phase1
20,1,1024,3.0,30000,0.344261,12.4759,phase1
21,1,1024,3.0,30000,0.336463,12.765,phase1
22,1,1024,3.0,30000,0.383725,11.1928,phase1
23,1,1024,3.0,30000,0.32841,13.0781,phase1
24,1,1024,3.0,30000,0.376063,11.4209,phase1
25,1,1024,3.0,30000,0.353099,12.1636,phase1
26,1,1024,3.0,30000,0.339214,12.6615,phase1
27,1,1024,3.0,30000,0.357452,12.0155,phase1
28,1,1024,3.0,30000,0.383438,11.2012,phase1
29,1,1024,3.0,30000,0.348627,12.3197,phase1
30,1,1024,3.0,30000,0.363027,11.831,phase1
31,1,1024,3.0,30000,0.354942,12.1005,phase1
32,1,1024,3.0,30000,0.389675,11.0219,phase1
33,1,1024,3.0,30000,0.374712,11.4621,phase1
34,1,1024,3.0,30000,0.357471,12.0149,phase1
35,1,1024,3.0,30000,0.389898,11.0156,phase1
